x,Ch1_7
16038.0,43890.0
16044.0,40433.0
16045.0,40062.0
16046.0,40646.0
16047.0,40940.0
16048.0,40954.0
16052.0,41967.0
16057.0,43135.0
16062.0,44143.0
16067.0,44895.0
16072.0,45241.0
16077.0,45996.0
16165.0,46971.0
16171.0,43213.0
16173.0,50569.0
16175.0,47329.0
16176.0,46012.0
16177.0,45874.0
16181.0,48773.0
16185.0,51240.0
16189.0,52940.0
16192.0,55609.0
16205.0,45707.0
16210.0,44869.0
16215.0,44526.0
16221.0,44082.0
16226.0,44220.0
16232.0,43882.0
16237.0,43983.0
16243.0,40668.0
16244.0,40555.0
16245.0,40572.0
16246.0,40793.0
16247.0,40892.0
16248.0,40984.0
16249.0,41048.0
16254.0,42271.0
16259.0,43680.0
16265.0,44356.0
16270.0,45141.0
16276.0,45750.0
16370.0,47090.0
16371.0,42991.0
16373.0,50709.0
16375.0,47238.0
16376.0,45857.0
16377.0,46121.0
16380.0,48322.0
16383.0,50329.0
16386.0,51728.0
16392.0,55837.0
16444.0,40259.0
16570.0,51840.0
16571.0,42839.0
16573.0,50892.0
16575.0,46949.0
16576.0,45974.0
16577.0,46242.0
16580.0,48306.0
16583.0,50730.0
16586.0,51578.0
16592.0,55108.0
16605.0,45904.0
16609.0,44703.0
16614.0,44041.0
16619.0,44197.0
16624.0,44054.0
16629.0,43978.0
16634.0,43881.0
16639.0,43740.0
16644.0,40531.0
16645.0,40336.0
16646.0,40727.0
16647.0,40606.0
16648.0,40851.0
16652.0,42004.0
16657.0,43094.0
16662.0,44008.0
16667.0,44617.0
16672.0,45333.0
16677.0,45526.0
16770.0,47695.0
16771.0,43000.0
16773.0,50609.0
16776.0,46104.0
16777.0,46062.0
16780.0,48391.0
16783.0,50538.0
16786.0,51818.0
16792.0,55141.0
16804.0,46044.0
16808.0,44940.0
16813.0,44406.0
16818.0,44285.0
16823.0,43895.0
16828.0,43806.0
16833.0,43480.0
16838.0,43360.0
16843.0,41052.0
16844.0,40498.0
16845.0,40494.0
16846.0,40671.0
16847.0,40799.0
16848.0,41033.0
16852.0,41861.0
16857.0,43226.0
16862.0,44051.0
16867.0,44812.0
16872.0,45221.0
16877.0,46228.0
16913.0,46979.0
16966.0,46380.0
16970.0,48278.0
16971.0,42724.0
16973.0,51306.0
16975.0,47060.0
16976.0,46076.0
16977.0,46196.0
16980.0,48710.0
16983.0,50754.0
16986.0,52024.0
16992.0,55341.0
17005.0,45652.0
17010.0,44842.0
17015.0,44048.0
17021.0,44168.0
17026.0,44048.0
17032.0,43788.0
17037.0,43506.0
17043.0,40681.0
17044.0,40223.0
17045.0,40409.0
17046.0,40817.0
17047.0,40754.0
17048.0,41107.0
17052.0,41928.0
17057.0,43263.0
17062.0,44112.0
17067.0,44833.0
17072.0,45207.0
17077.0,45754.0
17122.0,46997.0
17132.0,46319.0
17169.0,46636.0
17171.0,42771.0
17173.0,50989.0
17176.0,46203.0
17177.0,46369.0
17180.0,48591.0
17183.0,50440.0
17187.0,52314.0
17192.0,55113.0
17370.0,49976.0
17371.0,42344.0
17373.0,51490.0
17376.0,46256.0
17377.0,46671.0
17380.0,48681.0
17383.0,50431.0
17387.0,51984.0
17392.0,54915.0
17403.0,45635.0
17408.0,44878.0
17413.0,44045.0
17418.0,43908.0
17423.0,43677.0
17425.0,43929.0
17428.0,43667.0
17433.0,43474.0
17438.0,43230.0
17443.0,40807.0
17444.0,40348.0
17445.0,40280.0
17446.0,40393.0
17447.0,40744.0
17448.0,40977.0
17453.0,42408.0
17458.0,43231.0
17463.0,43979.0
17468.0,44868.0
17473.0,45359.0
17479.0,45666.0
17513.0,46717.0
17519.0,46069.0
17569.0,46694.0
17571.0,42564.0
17573.0,51684.0
17577.0,46248.0
17594.0,43914.0
17595.0,49081.0
17596.0,40574.0
17598.0,25841.0
17600.0,6133.0
17602.0,4108.0
17605.0,3227.0
17608.0,2967.0
17611.0,2859.0
17614.0,2699.0
17617.0,2563.0
17620.0,2187.0
17623.0,2102.0
17626.0,2068.0
17629.0,2011.0
17632.0,1970.0
17635.0,2025.0
17638.0,1976.0
17641.0,1399.0
17644.0,1420.0
17647.0,1412.0
17650.0,1420.0
17651.0,1385.0
17654.0,1425.0
17655.0,1397.0
17656.0,1405.0
17658.0,42758.0
17724.0,21103.0
17765.0,52849.0
17769.0,48281.0
17771.0,29063.0
17773.0,8267.0
17775.0,4459.0
17778.0,3315.0
17781.0,2838.0
17784.0,2290.0
17787.0,1924.0
17790.0,1398.0
17793.0,1430.0
17796.0,1391.0
17799.0,1400.0
17802.0,1394.0
17805.0,1394.0
17808.0,1385.0
17811.0,1420.0
17814.0,1391.0
17817.0,1396.0
17819.0,1397.0
17820.0,1382.0
17823.0,1413.0
17827.0,1418.0
17828.0,1378.0
17830.0,41529.0
17832.0,43912.0
17898.0,21029.0
17939.0,53609.0
17943.0,47990.0
17947.0,8616.0
17951.0,3399.0
17955.0,2474.0
17958.0,1891.0
17961.0,1404.0
17964.0,1406.0
17967.0,1391.0
17970.0,1417.0
17973.0,1377.0
17976.0,1404.0
17979.0,1415.0
17982.0,1394.0
17984.0,1398.0
17985.0,1406.0
17988.0,1384.0
17991.0,1400.0
17994.0,1399.0
17997.0,1390.0
18001.0,1398.0
18002.0,1402.0
18004.0,40841.0
18006.0,44194.0
18071.0,20954.0
18113.0,53573.0
18116.0,45633.0
18117.0,48977.0
18118.0,38571.0
18120.0,12152.0
18122.0,5356.0
18125.0,3382.0
18127.0,2731.0
18130.0,1974.0
18133.0,1388.0
18136.0,1419.0
18138.0,1384.0
18139.0,1420.0
18142.0,1431.0
18145.0,1400.0
18148.0,1416.0
18151.0,1405.0
18154.0,1425.0
18157.0,1381.0
18160.0,1422.0
18163.0,1414.0
18166.0,1382.0
18169.0,1398.0
18172.0,1413.0
18175.0,1410.0
18176.0,1402.0
18177.0,1403.0
18179.0,42450.0
18246.0,20988.0
18287.0,53773.0
18290.0,45431.0
18291.0,49104.0
18292.0,38531.0
18294.0,22815.0
18296.0,5371.0
18298.0,3834.0
18301.0,2664.0
18304.0,1923.0
18307.0,1413.0
18310.0,1417.0
18313.0,1424.0
18316.0,1408.0
18319.0,1390.0
18322.0,1407.0
18325.0,1408.0
18328.0,1408.0
18331.0,1400.0
18334.0,1412.0
18337.0,1431.0
18340.0,1410.0
18343.0,1404.0
18346.0,1378.0
18349.0,1398.0
18350.0,1426.0
18351.0,1385.0
18353.0,42538.0
18420.0,21475.0
18461.0,53947.0
18465.0,48624.0
18466.0,38144.0
18468.0,23430.0
18470.0,5711.0
18472.0,3763.0
18475.0,2602.0
18478.0,1866.0
18481.0,1412.0
18484.0,1393.0
18487.0,1394.0
18490.0,1390.0
18493.0,1421.0
18496.0,1410.0
18499.0,1402.0
18502.0,1395.0
18505.0,1414.0
18508.0,1431.0
18511.0,1396.0
18514.0,1397.0
18517.0,1405.0
18520.0,1382.0
18522.0,1412.0
18523.0,1379.0
18524.0,1395.0
18525.0,1399.0
18527.0,43109.0
18594.0,20951.0
18635.0,53901.0
18638.0,45424.0
18639.0,48835.0
18640.0,38161.0
18642.0,22907.0
18644.0,5489.0
18646.0,3780.0
18649.0,2384.0
18652.0,1766.0
18655.0,1394.0
18658.0,1388.0
18660.0,1375.0
18661.0,1389.0
18664.0,1417.0
18667.0,1405.0
18670.0,1429.0
18673.0,1413.0
18676.0,1379.0
18679.0,1405.0
18682.0,1394.0
18685.0,1370.0
18688.0,1361.0
18691.0,1419.0
18694.0,1389.0
18697.0,1395.0
18698.0,1400.0
18699.0,1412.0
18701.0,42902.0
18768.0,20892.0
18809.0,53717.0
18812.0,44906.0
18813.0,48847.0
18814.0,37768.0
18816.0,22731.0
18818.0,5456.0
18820.0,3599.0
18823.0,2274.0
18826.0,1776.0
18829.0,1390.0
18832.0,1414.0
18835.0,1397.0
18838.0,1389.0
18841.0,1417.0
18844.0,1393.0
18847.0,1400.0
18850.0,1408.0
18853.0,1416.0
18856.0,1419.0
18859.0,1413.0
18862.0,1417.0
18865.0,1400.0
18866.0,1396.0
18868.0,1387.0
18871.0,1444.0
18872.0,1402.0
18873.0,1411.0
18875.0,42801.0
18878.0,44571.0
18934.0,42004.0
18942.0,21064.0
18983.0,53657.0
18986.0,45282.0
18987.0,48574.0
18988.0,37877.0
18990.0,22622.0
18992.0,5469.0
18994.0,3583.0
18997.0,2147.0
19000.0,1368.0
19003.0,1429.0
19006.0,1419.0
19009.0,1415.0
19012.0,1402.0
19015.0,1397.0
19018.0,1407.0
19021.0,1414.0
19024.0,1419.0
19027.0,1392.0
19030.0,1410.0
19033.0,1372.0
19035.0,1425.0
19036.0,1400.0
19039.0,1417.0
19042.0,1389.0
19045.0,1430.0
19046.0,1413.0
19047.0,1431.0
19049.0,43193.0
19114.0,32308.0
19116.0,32297.0
19157.0,53572.0
19160.0,45417.0
19161.0,49043.0
19162.0,38009.0
19164.0,21771.0
19166.0,5235.0
19168.0,3376.0
19171.0,1902.0
19174.0,1423.0
19177.0,1388.0
19180.0,1400.0
19183.0,1416.0
19186.0,1420.0
19189.0,1389.0
19192.0,1425.0
19195.0,1417.0
19198.0,1417.0
19201.0,1390.0
19204.0,1410.0
19207.0,1419.0
19210.0,1408.0
19213.0,1392.0
19216.0,1404.0
19219.0,1419.0
19220.0,1418.0
19221.0,1404.0
19223.0,43200.0
19287.0,32025.0
19331.0,53100.0
19335.0,48514.0
19336.0,38411.0
19338.0,12778.0
19340.0,5610.0
19342.0,3406.0
19345.0,1857.0
19348.0,1406.0
19351.0,1392.0
19354.0,1425.0
19357.0,1420.0
19360.0,1412.0
19363.0,1404.0
19366.0,1395.0
19368.0,1396.0
19369.0,1416.0
19372.0,1388.0
19375.0,1394.0
19378.0,1430.0
19381.0,1401.0
19384.0,1390.0
19387.0,1398.0
19390.0,1416.0
19393.0,1409.0
19394.0,1392.0
19395.0,1413.0
19397.0,43892.0
19460.0,33831.0
19463.0,33571.0
19502.0,50100.0
19505.0,52237.0
19509.0,48106.0
19511.0,30282.0
19513.0,8565.0
19515.0,3967.0
19518.0,1842.0
19521.0,1400.0
19524.0,1369.0
19527.0,1412.0
19530.0,1427.0
19533.0,1405.0
19534.0,1437.0
19536.0,1403.0
19539.0,1395.0
19542.0,1402.0
19545.0,1404.0
19548.0,1402.0
19551.0,1398.0
19554.0,1420.0
19557.0,1395.0
19560.0,1417.0
19563.0,1399.0
19567.0,1410.0
19568.0,1407.0
19570.0,43312.0
19572.0,46085.0
19629.0,49114.0
19637.0,34624.0
19640.0,58802.0
19679.0,56878.0
19682.0,43638.0
19683.0,46901.0
19684.0,36400.0
19685.0,29670.0
19687.0,8104.0
19689.0,3850.0
19691.0,2214.0
19694.0,1424.0
19697.0,1411.0
19700.0,1406.0
19703.0,1391.0
19706.0,1415.0
19709.0,1397.0
19712.0,1394.0
19715.0,1393.0
19718.0,1402.0
19721.0,1397.0
19724.0,1397.0
19726.0,1391.0
19727.0,1398.0
19730.0,1415.0
19733.0,1387.0
19736.0,1400.0
19739.0,1385.0
19742.0,1382.0
19743.0,1398.0
19744.0,1407.0
19745.0,53538.0
19811.0,33656.0
19814.0,58780.0
19853.0,56033.0
19856.0,43103.0
19857.0,46804.0
19921.0,54876.0
19984.0,35048.0
19986.0,35134.0
19988.0,59609.0
20024.0,56708.0
20027.0,54852.0
20030.0,42609.0
20031.0,46134.0
20075.0,1404.0
20094.0,55684.0
20160.0,34765.0
20162.0,59684.0
20198.0,56560.0
20204.0,41190.0
20205.0,44917.0
20267.0,55267.0
20333.0,34635.0
20336.0,58289.0
20372.0,56329.0
20378.0,40762.0
20379.0,44532.0
20441.0,57978.0
20507.0,34871.0
20510.0,58417.0
20546.0,56691.0
20553.0,44081.0
20555.0,30060.0
20557.0,8075.0
20560.0,3548.0
20562.0,2881.0
20565.0,2063.0
20568.0,1380.0
20571.0,1408.0
20574.0,1409.0
20577.0,1383.0
20580.0,1393.0
20583.0,1410.0
20586.0,1371.0
20588.0,1408.0
20589.0,1397.0
20592.0,1400.0
20595.0,1377.0
20598.0,1389.0
20601.0,1424.0
20604.0,1415.0
20607.0,1428.0
20610.0,1390.0
20611.0,1427.0
20613.0,1393.0
20614.0,1413.0
20615.0,1399.0
20617.0,50345.0
20620.0,52218.0
20673.0,50618.0
20681.0,35131.0
20684.0,58624.0
20720.0,56598.0
20726.0,40569.0
20727.0,44076.0
20789.0,54901.0
20854.0,35128.0
20856.0,35068.0
20858.0,58567.0
20894.0,56675.0
20917.0,1376.0
20963.0,55432.0
21028.0,35300.0
21030.0,35554.0
21032.0,58926.0
21068.0,56924.0
21075.0,43458.0
21077.0,29724.0
21080.0,5272.0
21083.0,3264.0
21086.0,2648.0
21089.0,2340.0
21092.0,1392.0
21095.0,1403.0
21098.0,1417.0
21101.0,1388.0
21104.0,1401.0
21107.0,1400.0
21110.0,1360.0
21113.0,1413.0
21116.0,1406.0
21119.0,1418.0
21122.0,1408.0
21123.0,1399.0
21125.0,1391.0
21128.0,1415.0
21129.0,1384.0
21131.0,1417.0
21134.0,1368.0
21135.0,1404.0
21136.0,1400.0
21138.0,50225.0
21141.0,52926.0
21195.0,50796.0
21203.0,34833.0
21206.0,58543.0
21242.0,57469.0
21248.0,40651.0
21249.0,44004.0
21311.0,56151.0
21377.0,35129.0
21380.0,59007.0
21416.0,57033.0
21422.0,40490.0
21423.0,44467.0
21424.0,35507.0
21426.0,11976.0
21428.0,5286.0
21430.0,3665.0
21433.0,2787.0
21436.0,2427.0
21439.0,2185.0
21442.0,1399.0
21445.0,1426.0
21448.0,1413.0
21451.0,1422.0
21454.0,1412.0
21457.0,1405.0
21460.0,1400.0
21462.0,1389.0
21463.0,1426.0
21466.0,1389.0
21469.0,1420.0
21472.0,1393.0
21475.0,1405.0
21478.0,1395.0
21482.0,1430.0
21483.0,1406.0
21484.0,1420.0
21485.0,52767.0
21550.0,35440.0
21552.0,35390.0
21554.0,58920.0
21590.0,57132.0
21596.0,40832.0
21597.0,44510.0
21659.0,55829.0
21725.0,34902.0
21728.0,58767.0
21764.0,57760.0
21770.0,40618.0
21771.0,43881.0
21833.0,54253.0
21900.0,34906.0
21902.0,59255.0
21938.0,57540.0
21940.0,49192.0
21941.0,52579.0
22006.0,1404.0
22007.0,58497.0
22072.0,35275.0
22076.0,59005.0
22112.0,57895.0
22118.0,40694.0
22119.0,44081.0
22181.0,56122.0
22247.0,35636.0
22250.0,59207.0
22286.0,58174.0
22288.0,49093.0
22289.0,52348.0
22292.0,40653.0
22295.0,22167.0
22298.0,5149.0
22301.0,3385.0
22304.0,2730.0
22307.0,2472.0
22310.0,2319.0
22313.0,2179.0
22316.0,1395.0
22319.0,1402.0
22322.0,1424.0
22325.0,1421.0
22328.0,1378.0
22331.0,1423.0
22334.0,1420.0
22337.0,1400.0
22340.0,1415.0
22343.0,1397.0
22346.0,1408.0
22348.0,1413.0
22349.0,1360.0
22352.0,1391.0
22353.0,1433.0
22354.0,1397.0
22356.0,49863.0
22361.0,51630.0
22380.0,49524.0
22413.0,50239.0
22421.0,35275.0
22424.0,59046.0
22460.0,57786.0
22489.0,1407.0
22529.0,53199.0
22595.0,35049.0
22598.0,59227.0
22634.0,57672.0
22663.0,1384.0
22704.0,56674.0
22769.0,34653.0
22772.0,58811.0
22808.0,57836.0
22837.0,1414.0
22878.0,52934.0
