x,Ch1_1,is_cusum_turning,is_steep_endpoint
25024.0,7301.0,1,0
25031.0,10373.0,1,0
25034.0,13631.0,0,1
25035.0,12982.0,0,1
25036.0,11130.0,1,0
25039.0,7048.0,1,0
25044.0,5113.0,1,0
25045.0,5268.0,0,1
25048.0,5377.0,0,1
25062.0,6309.0,0,1
25067.0,6332.0,1,1
25074.0,8949.0,0,1
25075.0,8119.0,0,1
25076.0,7930.0,1,0
25081.0,4867.0,1,0
25084.0,5094.0,0,1
25085.0,4721.0,1,1
25098.0,1457.0,1,1
25137.0,1452.0,0,1
25142.0,6481.0,1,1
25143.0,6111.0,0,1
25144.0,5804.0,1,0
25148.0,5712.0,1,0
25151.0,5839.0,0,1
25152.0,5807.0,0,1
25165.0,6410.0,1,0
25167.0,6570.0,0,1
25194.0,6751.0,0,1
25205.0,10586.0,1,0
25208.0,13892.0,0,1
25209.0,13029.0,0,1
25210.0,11237.0,1,0
25213.0,7039.0,1,0
25215.0,5863.0,1,0
25217.0,5296.0,1,0
25219.0,5176.0,1,0
25221.0,5212.0,0,1
25222.0,5351.0,0,1
25241.0,6400.0,1,0
25248.0,8958.0,0,1
25249.0,8314.0,0,1
25250.0,8212.0,1,0
25255.0,4840.0,1,0
25258.0,5263.0,0,1
25259.0,4703.0,1,1
25272.0,1467.0,1,1
25311.0,1464.0,0,1
25316.0,6244.0,1,1
25317.0,5967.0,0,1
25323.0,5786.0,0,1
25324.0,5701.0,0,1
25329.0,6130.0,1,0
25338.0,6419.0,1,0
25346.0,6767.0,0,1
25368.0,7037.0,0,1
25377.0,10115.0,1,0
25379.0,10660.0,1,0
25382.0,13961.0,0,1
25383.0,13170.0,0,1
25384.0,11330.0,1,0
25388.0,6482.0,1,0
25391.0,5510.0,1,0
25394.0,5254.0,0,1
25396.0,5360.0,0,1
25414.0,6424.0,1,0
25416.0,6480.0,1,0
25420.0,9054.0,1,0
25422.0,9301.0,0,1
25423.0,8409.0,0,1
25424.0,8158.0,1,0
25429.0,4923.0,1,0
25432.0,5212.0,0,1
25433.0,4770.0,1,1
25446.0,1454.0,1,1
25484.0,1434.0,0,1
25489.0,6475.0,1,1
25491.0,5957.0,1,0
25497.0,5908.0,0,1
25502.0,6146.0,1,0
25508.0,6447.0,1,0
25522.0,6847.0,0,1
25541.0,6773.0,0,1
25552.0,10726.0,1,0
25555.0,14088.0,0,1
25556.0,13352.0,0,1
25557.0,11509.0,1,0
25560.0,7329.0,1,0
25563.0,5697.0,1,0
25567.0,5196.0,1,0
25568.0,5260.0,0,1
25569.0,5273.0,0,1
25581.0,6400.0,0,1
25589.0,6453.0,1,1
25594.0,10181.0,0,1
25598.0,7919.0,1,1
25603.0,4241.0,1,0
25605.0,5485.0,0,1
25606.0,5021.0,1,1
25619.0,1445.0,1,1
25657.0,1448.0,0,1
25661.0,9050.0,0,1
25663.0,6640.0,1,0
25664.0,6412.0,0,1
25667.0,5751.0,1,0
25671.0,6042.0,0,1
25672.0,6007.0,0,1
25684.0,6650.0,1,0
25694.0,6852.0,0,1
25715.0,7110.0,0,1
25726.0,10616.0,1,0
25729.0,14045.0,0,1
25730.0,13379.0,0,1
25731.0,11610.0,1,0
25734.0,7308.0,1,0
25736.0,6114.0,1,0
25738.0,5459.0,1,0
25740.0,5365.0,1,0
25742.0,5399.0,0,1
25743.0,5474.0,0,1
25761.0,6613.0,0,1
25763.0,6452.0,1,0
25764.0,6535.0,0,1
25765.0,6690.0,1,0
25768.0,10349.0,0,1
25770.0,8528.0,0,1
25771.0,8220.0,1,0
25776.0,5066.0,1,0
25779.0,5404.0,0,1
25780.0,5071.0,1,1
25792.0,1441.0,1,0
25793.0,1458.0,0,1
25832.0,1466.0,0,1
25837.0,6714.0,1,1
25838.0,6368.0,0,1
25844.0,6030.0,0,1
25845.0,6187.0,0,1
25850.0,6435.0,1,0
25871.0,7084.0,0,1
25873.0,6853.0,1,0
25889.0,7104.0,0,1
25900.0,11213.0,1,0
25903.0,14424.0,0,1
25904.0,13518.0,0,1
25905.0,11836.0,1,0
25909.0,6791.0,1,0
25914.0,5385.0,1,0
25918.0,5452.0,0,1
25920.0,5563.0,1,1
25929.0,6552.0,0,1
25937.0,6597.0,1,1
25942.0,10470.0,0,1
25944.0,8766.0,0,1
25946.0,7820.0,1,0
25951.0,4335.0,1,0
25953.0,5605.0,0,1
25954.0,5215.0,1,1
25967.0,1428.0,1,1
26005.0,1457.0,0,1
26010.0,7522.0,1,1
26011.0,6851.0,0,1
26012.0,6471.0,1,0
26015.0,6040.0,1,0
26017.0,6193.0,0,1
26021.0,6355.0,1,0
26038.0,6901.0,1,0
26063.0,7186.0,0,1
26074.0,11199.0,1,0
26077.0,14512.0,0,1
26078.0,13832.0,0,1
26079.0,11957.0,1,0
26082.0,7638.0,1,0
26084.0,6341.0,1,0
26086.0,5617.0,1,0
26089.0,5279.0,0,1
26090.0,5407.0,1,0
26091.0,5534.0,0,1
26108.0,6812.0,0,1
26111.0,6748.0,1,1
26116.0,10664.0,1,1
26118.0,8893.0,0,1
26127.0,5757.0,0,1
26128.0,5369.0,1,1
26141.0,1466.0,1,1
26179.0,1465.0,0,1
26184.0,7538.0,1,1
26185.0,6941.0,0,1
26186.0,6530.0,1,0
26189.0,6077.0,1,0
26191.0,6122.0,0,1
26193.0,6330.0,0,1
26211.0,7004.0,1,0
26213.0,7088.0,0,1
26221.0,7109.0,1,0
26237.0,7101.0,0,1
26248.0,11232.0,1,0
26251.0,14741.0,0,1
26252.0,13950.0,0,1
26253.0,11983.0,1,0
26255.0,8814.0,1,0
26257.0,6949.0,1,0
26259.0,5974.0,1,0
26261.0,5543.0,1,0
26264.0,5439.0,0,1
26265.0,5570.0,0,1
26283.0,6698.0,1,0
26285.0,6781.0,1,0
26290.0,10591.0,1,0
26291.0,9756.0,0,1
26292.0,8932.0,0,1
26293.0,8590.0,1,0
26298.0,5355.0,1,0
26301.0,5865.0,0,1
26302.0,5462.0,1,1
26315.0,1456.0,1,1
26354.0,1474.0,0,1
26359.0,7165.0,1,1
26360.0,6876.0,0,1
26367.0,6386.0,0,1
26372.0,6533.0,1,1
26397.0,7285.0,1,1
26411.0,7328.0,0,1
26422.0,11419.0,1,0
26425.0,14886.0,0,1
26426.0,13791.0,0,1
26427.0,12182.0,1,0
26430.0,7830.0,1,0
26432.0,6440.0,1,0
26434.0,5803.0,1,0
26436.0,5480.0,1,0
26438.0,5466.0,0,1
26439.0,5671.0,0,1
26457.0,6847.0,0,1
26459.0,6791.0,1,0
26460.0,6543.0,0,1
26465.0,9820.0,0,1
26466.0,9062.0,0,1
26467.0,8754.0,1,0
26472.0,5352.0,1,0
26475.0,5885.0,0,1
26476.0,5522.0,1,1
26489.0,1448.0,1,1
26527.0,1435.0,0,1
26532.0,7451.0,1,1
26533.0,7053.0,0,1
26539.0,6309.0,0,1
26545.0,6520.0,1,0
26566.0,7080.0,1,0
26585.0,7307.0,0,1
26589.0,7942.0,1,0
26596.0,11656.0,1,0
26599.0,14691.0,0,1
26600.0,14081.0,0,1
26601.0,12245.0,1,0
26604.0,7900.0,1,0
26606.0,6688.0,1,0
26608.0,5958.0,1,0
26611.0,5548.0,1,1
26613.0,5563.0,0,1
26632.0,6828.0,1,0
26635.0,6932.0,1,0
26639.0,9925.0,0,1
26640.0,9066.0,0,1
26641.0,8707.0,1,0
26646.0,5474.0,1,0
26649.0,5960.0,0,1
26650.0,5511.0,1,1
26663.0,1467.0,1,1
26701.0,1470.0,0,1
26706.0,7899.0,1,1
26707.0,7229.0,0,1
26709.0,6534.0,1,0
26715.0,6554.0,1,1
26736.0,7226.0,1,0
26759.0,7385.0,0,1
26770.0,11525.0,1,0
26773.0,15178.0,0,1
26774.0,14128.0,0,1
26775.0,12403.0,1,0
26779.0,7336.0,1,0
26781.0,6234.0,1,0
26783.0,5678.0,1,0
26785.0,5644.0,1,1
26787.0,5556.0,0,1
26807.0,7003.0,1,0
26812.0,10886.0,0,1
26816.0,8375.0,1,1
26821.0,4528.0,1,0
26823.0,6034.0,0,1
26824.0,5704.0,1,1
26837.0,1458.0,1,1
26875.0,1460.0,0,1
26880.0,7712.0,1,1
26881.0,7306.0,0,1
26885.0,6393.0,1,0
26887.0,6427.0,0,1
26897.0,7043.0,1,0
26909.0,7337.0,1,0
26933.0,7443.0,0,1
26944.0,11898.0,1,0
26947.0,14853.0,0,1
26948.0,14234.0,0,1
26949.0,12521.0,1,0
26952.0,8208.0,1,0
26954.0,6751.0,1,0
26956.0,6004.0,1,0
26958.0,5598.0,1,0
26960.0,5621.0,1,1
26961.0,5675.0,0,1
26981.0,7159.0,1,0
26986.0,11169.0,0,1
26990.0,8657.0,1,1
26995.0,4600.0,1,0
26997.0,5980.0,0,1
26998.0,5870.0,1,1
27012.0,1462.0,1,1
27049.0,1445.0,0,1
27054.0,7674.0,1,1
27055.0,7212.0,0,1
27057.0,6624.0,1,0
27060.0,6559.0,0,1
27063.0,6534.0,0,1
27068.0,6823.0,1,0
27084.0,7357.0,0,1
27099.0,7449.0,1,0
27107.0,7419.0,0,1
27117.0,11670.0,1,0
27121.0,15015.0,0,1
27122.0,14284.0,0,1
27123.0,12711.0,1,0
27126.0,8293.0,1,0
27128.0,6903.0,1,0
27130.0,6198.0,1,0
27133.0,5740.0,1,0
27135.0,5614.0,0,1
27136.0,5708.0,0,1
27152.0,7088.0,1,0
27155.0,7222.0,1,0
27157.0,7048.0,1,0
27161.0,10473.0,0,1
27162.0,9375.0,0,1
27163.0,9115.0,1,0
27168.0,5547.0,1,0
27171.0,6170.0,0,1
27172.0,5737.0,1,1
27185.0,1453.0,1,1
27223.0,1448.0,0,1
27228.0,8122.0,1,1
27229.0,7517.0,0,1
27237.0,6729.0,0,1
27249.0,7228.0,1,0
27281.0,7639.0,0,1
27292.0,12021.0,1,0
27295.0,15116.0,0,1
27296.0,14370.0,0,1
27297.0,12851.0,1,0
27300.0,8434.0,1,0
27302.0,7132.0,1,0
27305.0,6041.0,1,0
27307.0,5741.0,1,0
27309.0,5632.0,0,1
27310.0,5788.0,0,1
27329.0,7143.0,1,0
27331.0,7054.0,1,0
27335.0,10574.0,0,1
27336.0,9571.0,0,1
27337.0,9341.0,1,0
27342.0,5785.0,1,0
27345.0,6187.0,0,1
27346.0,5878.0,1,1
27359.0,1436.0,1,1
27397.0,1461.0,0,1
27402.0,8581.0,1,1
27403.0,8014.0,0,1
27404.0,7404.0,1,0
27409.0,6811.0,0,1
27428.0,7378.0,1,0
27433.0,7560.0,1,0
27455.0,7613.0,0,1
27465.0,11984.0,1,0
27469.0,15448.0,0,1
27470.0,14578.0,0,1
27471.0,12772.0,1,0
27474.0,8602.0,1,0
27476.0,7114.0,1,0
27478.0,6375.0,1,0
27482.0,5790.0,0,1
27483.0,5716.0,1,0
27484.0,5772.0,0,1
27503.0,7368.0,1,0
27505.0,7138.0,1,0
27509.0,10952.0,0,1
27510.0,9712.0,0,1
27511.0,9342.0,1,0
27516.0,5628.0,1,0
27519.0,6223.0,0,1
27520.0,5868.0,1,1
27533.0,1452.0,1,1
27572.0,1470.0,0,1
27577.0,8061.0,1,1
27578.0,7666.0,0,1
27584.0,6804.0,0,1
27592.0,7137.0,1,0
27594.0,7134.0,0,1
27600.0,7528.0,0,1
27629.0,7756.0,0,1
27640.0,12256.0,1,0
27643.0,15696.0,0,1
27644.0,14859.0,0,1
27645.0,13034.0,1,0
27649.0,7929.0,1,0
27651.0,6793.0,1,0
27653.0,6179.0,1,0
27658.0,5829.0,0,1
27659.0,5907.0,0,1
27673.0,7446.0,0,1
27675.0,7371.0,1,0
27677.0,7487.0,1,1
27679.0,7158.0,1,0
27683.0,11085.0,0,1
27684.0,9817.0,0,1
27685.0,9421.0,1,0
27690.0,5677.0,1,0
27693.0,6305.0,0,1
27694.0,5868.0,1,1
27707.0,1448.0,1,1
27745.0,1449.0,0,1
27750.0,8671.0,1,1
27751.0,7974.0,0,1
27752.0,7494.0,1,0
27757.0,6841.0,0,1
27770.0,7343.0,1,0
27781.0,7628.0,1,0
27802.0,7704.0,0,1
27812.0,11733.0,1,0
27814.0,12640.0,1,0
27817.0,15872.0,0,1
27818.0,14818.0,0,1
27819.0,13376.0,1,0
27822.0,9059.0,1,0
27824.0,7377.0,1,0
27827.0,6416.0,1,0
27832.0,5904.0,1,1
27833.0,6033.0,0,1
27849.0,7484.0,0,1
27851.0,7404.0,1,0
27852.0,7207.0,0,1
27853.0,7292.0,1,0
27856.0,11622.0,0,1
27860.0,9231.0,1,1
27865.0,4807.0,1,0
27867.0,6435.0,0,1
27868.0,6091.0,1,1
27881.0,1457.0,1,0
27882.0,1453.0,0,1
27920.0,1439.0,0,1
27925.0,8233.0,1,1
27926.0,7763.0,0,1
27929.0,7054.0,1,0
27932.0,6934.0,0,1
27940.0,7333.0,0,1
27945.0,7666.0,0,1
27947.0,7593.0,1,0
27970.0,7776.0,1,0
27977.0,7909.0,0,1
27988.0,12574.0,1,0
27991.0,15542.0,0,1
27992.0,14885.0,0,1
27993.0,13431.0,1,0
27998.0,7603.0,1,0
28000.0,6691.0,1,0
28002.0,6237.0,1,0
28005.0,5932.0,0,1
28007.0,5989.0,0,1
28018.0,7330.0,1,0
28025.0,7519.0,1,0
28027.0,7286.0,1,0
28031.0,11440.0,0,1
28032.0,10113.0,0,1
28035.0,8723.0,1,0
28041.0,4618.0,1,0
28043.0,6298.0,0,1
28044.0,5732.0,1,1
28057.0,1469.0,1,1
28097.0,1457.0,0,1
28102.0,9084.0,1,1
28103.0,8165.0,0,1
28104.0,7832.0,1,0
28112.0,7272.0,0,1
28123.0,7704.0,1,0
28135.0,7866.0,1,0
28153.0,8078.0,0,1
28163.0,12614.0,1,0
28167.0,16030.0,0,1
28168.0,15174.0,0,1
28169.0,13713.0,1,0
28172.0,9387.0,1,0
28174.0,7797.0,1,0
28176.0,6898.0,1,0
28183.0,5984.0,0,1
28184.0,6055.0,0,1
28185.0,6274.0,1,0
28199.0,7744.0,0,1
28201.0,7652.0,1,0
28202.0,7669.0,0,1
28203.0,7407.0,1,0
28206.0,11815.0,0,1
28210.0,9153.0,1,1
28215.0,4820.0,1,0
28217.0,6400.0,0,1
28218.0,6111.0,1,1
28232.0,1469.0,1,1
28269.0,1428.0,0,1
28274.0,9574.0,1,1
28275.0,8631.0,0,1
28276.0,8010.0,1,0
28279.0,7373.0,1,0
28281.0,7136.0,0,1
28288.0,7425.0,0,1
28291.0,7582.0,1,0
28299.0,7867.0,0,1
28316.0,8101.0,0,1
28322.0,7709.0,0,1
28327.0,7756.0,1,1
28337.0,12805.0,1,0
28341.0,16231.0,0,1
28342.0,15455.0,0,1
28343.0,13862.0,1,0
28347.0,8793.0,1,0
28349.0,7491.0,1,0
28353.0,6394.0,1,0
28356.0,6073.0,0,1
28358.0,6148.0,0,1
28374.0,7884.0,0,1
28375.0,7770.0,1,0
28377.0,7409.0,1,1
28381.0,11619.0,0,1
28382.0,10342.0,0,1
28383.0,9835.0,1,0
28388.0,5918.0,1,0
28391.0,6559.0,0,1
28392.0,6046.0,1,1
28406.0,1451.0,1,1
28444.0,1449.0,0,1
28449.0,8794.0,1,1
28450.0,8190.0,0,1
28452.0,7640.0,1,0
28459.0,7376.0,0,1
28460.0,7411.0,1,0
28461.0,7465.0,0,1
28468.0,7799.0,0,1
28501.0,7794.0,1,1
28512.0,12841.0,1,0
28515.0,16222.0,0,1
28516.0,15435.0,0,1
28517.0,13846.0,1,0
28522.0,8107.0,1,0
28526.0,6556.0,1,0
28531.0,6315.0,1,1
28532.0,6210.0,0,1
28547.0,7964.0,0,1
28549.0,7927.0,1,0
28550.0,7828.0,0,1
28551.0,7672.0,1,0
28554.0,12219.0,0,1
28558.0,9495.0,1,1
28563.0,4979.0,1,0
28565.0,6616.0,0,1
28566.0,6264.0,1,1
28581.0,1452.0,1,1
28617.0,1464.0,0,1
28622.0,9162.0,1,1
28623.0,8433.0,0,1
28627.0,7312.0,1,0
28632.0,7577.0,0,1
28649.0,7973.0,1,0
28675.0,7973.0,0,1
28685.0,13195.0,1,0
28689.0,16533.0,0,1
28690.0,15664.0,0,1
28691.0,14206.0,1,0
28696.0,8359.0,1,0
28699.0,6936.0,1,0
28705.0,6313.0,0,1
28706.0,6242.0,0,1
28708.0,6544.0,1,0
28721.0,8052.0,0,1
28722.0,7935.0,1,0
28724.0,7942.0,0,1
28725.0,7477.0,1,0
28728.0,12161.0,1,0
28729.0,11924.0,0,1
28730.0,11165.0,0,1
28732.0,9640.0,1,0
28737.0,4921.0,1,0
28739.0,6622.0,0,1
28740.0,6277.0,1,1
28755.0,1462.0,1,1
28791.0,1456.0,0,1
28796.0,9480.0,1,1
28797.0,8648.0,0,1
28801.0,7331.0,1,0
28804.0,7430.0,0,1
28823.0,7832.0,1,0
28849.0,7869.0,1,1
28860.0,13454.0,1,0
28863.0,16552.0,0,1
28864.0,15870.0,0,1
28865.0,14255.0,1,0
28868.0,9934.0,1,0
28871.0,7970.0,1,0
28875.0,6616.0,1,0
28880.0,6385.0,0,1
28881.0,6402.0,0,1
28893.0,8130.0,0,1
28896.0,7994.0,1,0
28897.0,8064.0,0,1
28899.0,7532.0,1,0
28903.0,12229.0,0,1
28904.0,11153.0,0,1
28905.0,10295.0,1,0
28910.0,6084.0,1,0
28913.0,6624.0,0,1
28914.0,6160.0,1,1
28928.0,1457.0,1,1
28965.0,1445.0,0,1
28970.0,8931.0,1,1
28971.0,8232.0,0,1
28973.0,7858.0,1,0
28978.0,7330.0,0,1
28981.0,7619.0,1,0
29002.0,7804.0,1,0
29022.0,7971.0,1,1
29033.0,13513.0,1,0
29036.0,16544.0,0,1
29037.0,15915.0,0,1
29038.0,14320.0,1,0
29042.0,9191.0,1,0
29046.0,7149.0,1,0
29050.0,6419.0,1,0
29051.0,6350.0,0,1
29053.0,6410.0,0,1
29070.0,8282.0,1,0
29072.0,7754.0,1,0
29075.0,12477.0,1,0
29076.0,12486.0,0,1
29077.0,11400.0,0,1
29078.0,10499.0,1,0
29083.0,6162.0,1,0
29086.0,6724.0,0,1
29087.0,6271.0,1,1
29101.0,1440.0,1,1
29138.0,1461.0,0,1
29143.0,9721.0,1,1
29144.0,8694.0,0,1
29149.0,7562.0,1,0
29153.0,7672.0,0,1
29167.0,7946.0,1,0
29196.0,8127.0,0,1
29206.0,13696.0,1,0
29210.0,16821.0,0,1
29211.0,15748.0,0,1
29212.0,14572.0,1,0
29216.0,9387.0,1,0
29219.0,7608.0,1,0
29222.0,6768.0,1,0
29228.0,6422.0,0,1
29229.0,6575.0,0,1
29243.0,8330.0,1,0
29246.0,7560.0,1,0
29249.0,12240.0,1,0
29250.0,12587.0,0,1
29253.0,9867.0,1,1
29258.0,5050.0,1,0
29260.0,6694.0,0,1
29261.0,6412.0,1,1
29276.0,1455.0,1,1
29313.0,1459.0,0,1
29318.0,9954.0,1,1
29319.0,8613.0,0,1
29326.0,7563.0,0,1
29340.0,7774.0,1,0
29345.0,7836.0,1,0
29370.0,8137.0,0,1
29380.0,13675.0,1,0
29384.0,16970.0,0,1
29385.0,16219.0,0,1
29386.0,14652.0,1,0
29389.0,10466.0,1,0
29395.0,7142.0,1,0
29401.0,6523.0,1,0
29402.0,6502.0,0,1
29403.0,6560.0,0,1
29416.0,8380.0,0,1
29417.0,8327.0,1,0
29419.0,8302.0,0,1
29420.0,7590.0,1,0
29423.0,12330.0,1,0
29424.0,12517.0,0,1
29427.0,9980.0,1,1
29432.0,5057.0,1,0
29434.0,6853.0,0,1
29435.0,6468.0,1,1
29450.0,1464.0,1,1
29486.0,1418.0,0,1
29491.0,9726.0,1,1
29492.0,8609.0,0,1
29494.0,8116.0,1,0
29499.0,7583.0,0,1
29524.0,7971.0,1,0
29544.0,8201.0,0,1
29554.0,13906.0,1,0
29558.0,16804.0,0,1
29559.0,16345.0,0,1
29560.0,14848.0,1,0
29563.0,10562.0,1,0
29568.0,7462.0,1,0
29570.0,6841.0,1,0
29577.0,6653.0,0,1
29578.0,6759.0,0,1
29591.0,8361.0,1,0
29594.0,7748.0,1,0
29597.0,12444.0,1,0
29598.0,12974.0,0,1
29599.0,12152.0,0,1
29608.0,6810.0,0,1
29609.0,6390.0,1,1
29625.0,1452.0,1,1
29660.0,1459.0,0,1
29665.0,9960.0,1,1
29666.0,8887.0,0,1
29667.0,8055.0,1,0
29675.0,7657.0,0,1
29699.0,8118.0,1,0
29718.0,8111.0,1,1
29729.0,14055.0,1,0
29732.0,17051.0,0,1
29733.0,16375.0,0,1
29734.0,14831.0,1,0
29737.0,10592.0,1,0
29741.0,7947.0,1,0
29751.0,6776.0,0,1
29752.0,6843.0,0,1
29759.0,8106.0,1,0
29765.0,8480.0,1,0
29768.0,7707.0,1,0
29771.0,12417.0,1,0
29773.0,12084.0,0,1
29774.0,10848.0,0,1
29782.0,6880.0,0,1
29783.0,6495.0,1,1
29798.0,1466.0,1,1
29835.0,1446.0,1,1
29840.0,9387.0,0,1
29841.0,8738.0,0,1
29849.0,7744.0,0,1
29859.0,7796.0,1,0
29891.0,8410.0,0,1
29892.0,8315.0,1,0
29902.0,14161.0,0,1
29903.0,14117.0,1,0
29906.0,17089.0,0,1
29908.0,14851.0,1,0
29912.0,10046.0,1,0
29916.0,7782.0,1,0
29923.0,6651.0,0,1
29926.0,6809.0,0,1
29932.0,7989.0,1,0
29939.0,8560.0,1,0
29942.0,7718.0,1,0
29945.0,12481.0,1,0
29946.0,13184.0,0,1
29949.0,10200.0,1,1
29954.0,5091.0,1,0
29956.0,6987.0,0,1
29957.0,6585.0,1,1
29972.0,1440.0,1,1
30008.0,1458.0,1,1
30013.0,9671.0,0,1
30014.0,8844.0,0,1
30020.0,7950.0,0,1
30050.0,8219.0,1,0
30066.0,8432.0,0,1
30067.0,8391.0,1,0
30077.0,14150.0,1,0
30080.0,17123.0,0,1
30081.0,16694.0,0,1
30082.0,15018.0,1,0
30085.0,10887.0,1,0
30099.0,6733.0,0,1
30100.0,6824.0,0,1
30107.0,8276.0,1,0
30112.0,8700.0,0,1
30113.0,8680.0,1,0
30115.0,8526.0,0,1
30116.0,7905.0,1,0
30119.0,12726.0,1,0
30120.0,13391.0,0,1
30123.0,10460.0,1,1
30128.0,5189.0,1,0
30130.0,7018.0,0,1
30131.0,6586.0,1,1
30146.0,1457.0,1,1
30183.0,1454.0,0,1
30188.0,9370.0,1,1
30189.0,8647.0,0,1
30195.0,7896.0,0,1
30213.0,8106.0,1,0
30240.0,8446.0,0,1
30241.0,8392.0,1,0
30251.0,14396.0,1,0
30254.0,17345.0,0,1
30255.0,16739.0,0,1
30256.0,15329.0,1,0
30259.0,11082.0,1,0
30272.0,6774.0,0,1
30273.0,6764.0,0,1
30283.0,8573.0,1,0
30287.0,8768.0,1,1
30290.0,7800.0,1,1
30295.0,12569.0,0,1
30296.0,11260.0,1,1
30301.0,6288.0,1,0
30304.0,7001.0,0,1
30305.0,6593.0,1,1
30319.0,1443.0,1,1
30356.0,1465.0,0,1
30361.0,10708.0,1,1
30362.0,9372.0,0,1
30369.0,8008.0,0,1
30388.0,8269.0,1,0
30414.0,8571.0,1,1
30425.0,14779.0,1,0
30428.0,17375.0,0,1
30429.0,16592.0,0,1
30430.0,15155.0,1,0
30433.0,11205.0,1,0
30446.0,6888.0,0,1
30449.0,7028.0,0,1
30456.0,8370.0,1,0
30461.0,8872.0,1,1
30464.0,7771.0,1,1
30467.0,12615.0,1,0
30468.0,13584.0,0,1
30470.0,11455.0,0,1
30471.0,10538.0,1,0
30476.0,5316.0,1,0
30478.0,7201.0,0,1
30479.0,6617.0,1,1
30494.0,1444.0,1,1
30531.0,1470.0,0,1
30536.0,10296.0,1,1
30537.0,9218.0,0,1
30543.0,8025.0,0,1
30559.0,8277.0,1,0
30576.0,8418.0,1,0
30588.0,8511.0,0,1
30599.0,15017.0,1,0
30602.0,17354.0,0,1
30603.0,16891.0,0,1
30604.0,15404.0,1,0
30607.0,11417.0,1,0
30610.0,9146.0,1,0
30614.0,7616.0,1,0
30622.0,6937.0,0,1
30623.0,7112.0,0,1
30635.0,8961.0,1,0
30638.0,8032.0,1,0
30641.0,12752.0,1,0
30642.0,13839.0,0,1
30645.0,10734.0,1,1
30650.0,5401.0,1,0
30652.0,7212.0,0,1
30653.0,6652.0,1,1
30668.0,1453.0,1,1
30704.0,1433.0,0,1
30709.0,10064.0,1,1
30710.0,9129.0,0,1
30728.0,8185.0,0,1
30736.0,8340.0,1,0
30741.0,8421.0,1,0
30761.0,8654.0,0,1
30772.0,15052.0,1,0
30775.0,17737.0,0,1
30776.0,16996.0,0,1
30777.0,15575.0,1,0
30780.0,11633.0,1,0
30784.0,8739.0,1,0
30795.0,7011.0,0,1
30796.0,7162.0,0,1
30804.0,8642.0,1,0
30808.0,8876.0,1,0
30811.0,7792.0,1,0
30814.0,12630.0,1,0
30815.0,13583.0,0,1
30818.0,10729.0,1,1
30823.0,5260.0,1,0
30825.0,7241.0,0,1
30826.0,6797.0,0,1
30827.0,6000.0,1,0
30841.0,1446.0,1,0
30842.0,1441.0,0,1
30877.0,1424.0,0,1
30882.0,10676.0,1,1
30883.0,9370.0,0,1
30893.0,8244.0,0,1
30896.0,8069.0,1,0
30912.0,8591.0,1,0
30935.0,8824.0,0,1
30936.0,8925.0,1,0
30946.0,15124.0,1,0
30949.0,17762.0,0,1
30950.0,17161.0,0,1
30951.0,15533.0,1,0
30953.0,12872.0,1,0
30955.0,10807.0,1,0
30967.0,7042.0,0,1
30970.0,7233.0,0,1
30978.0,8724.0,1,0
30982.0,9064.0,1,1
30985.0,7984.0,1,1
30988.0,12824.0,1,0
30989.0,13844.0,0,1
30992.0,11064.0,1,1
30997.0,5454.0,1,0
30999.0,7378.0,0,1
31000.0,6680.0,1,1
31016.0,1443.0,1,1
31055.0,1439.0,0,1
31060.0,9978.0,1,1
31061.0,9048.0,0,1
31069.0,8053.0,1,1
31082.0,8416.0,1,0
31100.0,8733.0,1,0
31109.0,9043.0,0,1
31110.0,8786.0,1,0
31119.0,15539.0,0,1
31123.0,17910.0,0,1
31125.0,15733.0,1,0
31128.0,11891.0,1,0
31135.0,7993.0,1,0
31142.0,7141.0,0,1
31144.0,7078.0,0,1
31156.0,9248.0,1,1
31159.0,8026.0,1,1
31162.0,12748.0,1,0
31163.0,14151.0,0,1
31165.0,11938.0,1,0
31166.0,11036.0,0,1
31171.0,5435.0,1,0
31173.0,7382.0,0,1
31174.0,6734.0,1,1
31189.0,1431.0,1,1
31226.0,1452.0,0,1
31231.0,10521.0,1,1
31232.0,9346.0,0,1
31242.0,8102.0,1,0
31245.0,8212.0,0,1
31264.0,8734.0,1,0
31283.0,8943.0,0,1
31284.0,8980.0,1,0
31294.0,15607.0,1,0
31297.0,17998.0,0,1
31298.0,17322.0,0,1
31299.0,15911.0,1,0
31302.0,11955.0,1,0
31318.0,7268.0,0,1
31320.0,7527.0,0,1
31327.0,9032.0,1,0
31331.0,9245.0,1,0
31333.0,7971.0,1,0
31336.0,12797.0,1,0
31337.0,14067.0,0,1
31339.0,11993.0,1,0
31340.0,11185.0,0,1
31344.0,6701.0,1,0
31347.0,7285.0,0,1
31348.0,6696.0,1,1
31364.0,1452.0,1,1
31401.0,1464.0,0,1
31406.0,11520.0,1,1
31407.0,9664.0,0,1
31416.0,8224.0,0,1
31429.0,8435.0,0,1
31432.0,8612.0,1,0
31433.0,8804.0,0,1
31457.0,9123.0,0,1
31458.0,8949.0,1,0
31468.0,15727.0,1,0
31471.0,18013.0,0,1
31472.0,17283.0,0,1
31473.0,15916.0,1,0
31477.0,11171.0,1,0
31479.0,9565.0,1,0
31491.0,7186.0,0,1
31493.0,7282.0,0,1
31504.0,9297.0,1,1
31507.0,8107.0,1,1
31510.0,12614.0,1,0
