x,Ch1_11,is_cusum_turning,is_steep_endpoint
8448.0,6512.0,1,0
8457.0,7312.0,1,0
8463.0,7552.0,0,1
8504.0,8011.0,1,0
8524.0,8527.0,1,0
8529.0,8586.0,1,0
8554.0,8909.0,1,0
8573.0,9042.0,1,0
9197.0,9790.0,1,0
9315.0,9866.0,1,0
9338.0,9639.0,0,1
9342.0,12063.0,0,1
9343.0,10702.0,1,0
9344.0,10163.0,0,1
9350.0,9174.0,0,1
9363.0,9372.0,1,0
9366.0,5187.0,0,1
9368.0,9147.0,1,0
9370.0,10281.0,1,0
9386.0,12735.0,0,1
9387.0,12599.0,1,1
9392.0,10632.0,1,0
9408.0,9224.0,1,0
9416.0,8877.0,0,1
9434.0,8583.0,1,0
9439.0,8806.0,1,0
9446.0,8768.0,1,0
9468.0,9586.0,1,0
9486.0,9922.0,1,0
9563.0,10472.0,1,1
9567.0,7019.0,0,1
9568.0,9657.0,1,1
9570.0,10918.0,1,0
9584.0,13126.0,0,1
9587.0,13110.0,1,1
9592.0,11016.0,1,0
9604.0,9613.0,1,0
9610.0,9215.0,0,1
9641.0,9040.0,1,0
9653.0,9494.0,1,0
9667.0,9962.0,1,0
9763.0,10689.0,1,1
9768.0,9670.0,1,1
9770.0,11236.0,1,0
9772.0,11178.0,0,1
9787.0,12998.0,1,1
9788.0,13508.0,0,1
9792.0,11092.0,1,0
9807.0,9813.0,1,1
9837.0,9953.0,1,0
9858.0,9942.0,1,0
9866.0,10185.0,1,0
9963.0,11000.0,0,1
9968.0,9949.0,1,1
9970.0,11299.0,1,0
9972.0,11337.0,0,1
9986.0,13191.0,0,1
9987.0,13035.0,1,0
9988.0,13693.0,0,1
9992.0,11211.0,1,0
10004.0,10043.0,0,1
10039.0,9728.0,1,0
10043.0,9505.0,1,0
10059.0,10202.0,1,0
10078.0,10654.0,1,0
10163.0,10993.0,1,1
10167.0,7281.0,0,1
10168.0,9860.0,1,0
10169.0,11175.0,0,1
10170.0,11233.0,1,0
10187.0,13029.0,1,1
10188.0,13750.0,0,1
10192.0,11256.0,1,0
10198.0,10698.0,1,0
10208.0,10139.0,0,1
10241.0,9523.0,1,0
10246.0,9638.0,1,0
10250.0,9758.0,1,0
10262.0,10333.0,1,0
10274.0,10502.0,1,0
10290.0,10844.0,1,0
10363.0,11067.0,0,1
10367.0,7292.0,0,1
10368.0,10144.0,1,0
10370.0,11148.0,1,0
10373.0,11359.0,0,1
10387.0,12763.0,1,1
10388.0,13926.0,0,1
10392.0,11365.0,1,0
10402.0,10444.0,1,0
10419.0,10018.0,1,1
10441.0,9487.0,1,0
10443.0,9525.0,1,0
10460.0,10128.0,1,0
10479.0,10750.0,1,0
10563.0,11028.0,1,1
10567.0,7249.0,0,1
10568.0,10045.0,1,0
10570.0,11125.0,1,0
10574.0,11217.0,0,1
10587.0,12928.0,1,1
10588.0,14194.0,0,1
10590.0,11836.0,1,0
10608.0,10232.0,1,1
10617.0,9966.0,1,0
10639.0,9619.0,1,0
10641.0,9680.0,1,0
10651.0,9722.0,1,0
10657.0,10185.0,1,0
10663.0,10246.0,1,0
10678.0,10632.0,1,0
10763.0,11030.0,1,1
10767.0,7136.0,0,1
10768.0,10040.0,1,0
10770.0,11064.0,1,0
10774.0,11106.0,0,1
10787.0,12875.0,1,1
10788.0,14216.0,0,1
10792.0,11384.0,1,0
10809.0,10146.0,0,1
10810.0,10131.0,1,0
10842.0,9454.0,1,0
10846.0,9523.0,1,0
10857.0,9946.0,1,0
10877.0,10692.0,1,0
10889.0,10879.0,1,0
10910.0,11093.0,1,0
10963.0,10968.0,1,1
10967.0,7556.0,0,1
10968.0,10238.0,1,0
10970.0,11054.0,1,0
10973.0,10997.0,0,1
10987.0,12885.0,1,1
10988.0,14170.0,0,1
10992.0,11439.0,1,0
10998.0,10878.0,1,0
11003.0,10321.0,1,0
11018.0,9933.0,0,1
11027.0,9871.0,1,0
11032.0,9927.0,1,0
11039.0,9642.0,1,0
11043.0,9430.0,1,0
11065.0,10304.0,1,0
11094.0,10938.0,1,0
11163.0,11184.0,1,1
11167.0,7414.0,0,1
11168.0,10089.0,1,0
11170.0,11122.0,1,0
11174.0,11032.0,0,1
11187.0,12881.0,1,1
11188.0,14332.0,0,1
11192.0,11505.0,1,0
11202.0,10584.0,1,0
11212.0,10010.0,0,1
11234.0,9763.0,1,0
11241.0,9365.0,1,0
11243.0,9390.0,1,0
11260.0,10152.0,1,0
11267.0,10470.0,1,0
11275.0,10563.0,1,0
11363.0,11298.0,1,1
11368.0,10193.0,1,0
11369.0,11408.0,0,1
11370.0,11099.0,1,0
11374.0,10756.0,0,1
11387.0,12624.0,1,1
11388.0,14110.0,0,1
11392.0,11512.0,1,0
11398.0,10823.0,1,0
11416.0,10008.0,1,0
11421.0,9940.0,0,1
11436.0,9877.0,1,0
11441.0,9318.0,1,0
11448.0,9368.0,1,0
11468.0,10630.0,1,0
11474.0,10566.0,1,0
11482.0,10843.0,1,0
11563.0,11248.0,1,1
11568.0,10186.0,1,0
11569.0,11423.0,0,1
11570.0,10942.0,1,0
11573.0,10514.0,0,1
11587.0,12881.0,1,1
11588.0,14230.0,0,1
11592.0,11349.0,1,0
11596.0,11087.0,1,0
11601.0,10716.0,1,0
11613.0,10092.0,1,0
11617.0,10021.0,0,1
11638.0,9730.0,1,0
11645.0,9446.0,1,0
11647.0,9371.0,1,0
11664.0,10424.0,1,0
11670.0,10597.0,1,0
11681.0,10856.0,1,0
11763.0,11213.0,0,1
11765.0,11169.0,1,0
11769.0,11459.0,0,1
11770.0,11250.0,1,0
11773.0,10612.0,0,1
11787.0,12537.0,0,1
11788.0,14188.0,0,1
11790.0,11829.0,1,0
11792.0,11630.0,1,0
11795.0,11217.0,1,0
11804.0,10553.0,1,0
11812.0,10183.0,0,1
11820.0,9934.0,1,0
11835.0,9822.0,1,0
11840.0,9420.0,1,0
11847.0,9436.0,1,0
11853.0,9833.0,1,0
11871.0,10634.0,1,0
11876.0,10892.0,1,0
11963.0,11179.0,0,1
11965.0,11252.0,1,0
11969.0,11455.0,0,1
11970.0,11207.0,1,0
11973.0,10488.0,0,1
11989.0,12926.0,1,1
11990.0,14445.0,0,1
11994.0,11463.0,1,0
12005.0,10601.0,1,0
12016.0,10017.0,1,0
12020.0,10034.0,0,1
12037.0,9675.0,1,0
12042.0,9248.0,1,0
12049.0,9427.0,1,0
12071.0,10485.0,1,0
12076.0,10710.0,1,0
12087.0,10934.0,1,0
12107.0,11200.0,1,0
12165.0,11247.0,1,1
12170.0,10125.0,1,0
12171.0,11363.0,0,1
12172.0,11067.0,1,0
12175.0,10373.0,0,1
12189.0,12646.0,1,1
12190.0,14393.0,0,1
12192.0,11692.0,1,0
12194.0,11481.0,1,0
12207.0,10568.0,1,0
12214.0,10307.0,0,1
12245.0,9259.0,1,0
12259.0,10079.0,1,0
12272.0,10572.0,1,0
12289.0,11022.0,1,0
12365.0,11186.0,1,1
12370.0,10333.0,1,0
12371.0,11360.0,0,1
12372.0,11154.0,1,0
12376.0,10512.0,0,1
12389.0,12529.0,1,1
12390.0,14310.0,0,1
12394.0,11444.0,1,0
12400.0,11167.0,1,0
12409.0,10448.0,1,1
12445.0,9275.0,1,0
12465.0,10324.0,1,0
12475.0,10631.0,1,0
12492.0,11081.0,1,0
12534.0,11042.0,1,0
12565.0,11096.0,1,1
12570.0,10522.0,1,0
12571.0,11248.0,0,1
12572.0,11086.0,1,0
12576.0,10354.0,0,1
12589.0,12845.0,1,1
12590.0,14369.0,0,1
12594.0,11565.0,1,0
12611.0,10334.0,1,0
12617.0,10147.0,0,1
12643.0,9332.0,1,0
12655.0,9865.0,1,0
12659.0,10100.0,1,0
12673.0,10654.0,1,0
12765.0,11273.0,1,1
12770.0,10263.0,1,0
12771.0,11333.0,0,1
12772.0,11078.0,1,0
12775.0,10177.0,0,1
12789.0,12825.0,1,1
12790.0,14223.0,0,1
12794.0,11462.0,1,0
12797.0,11379.0,1,0
12802.0,10860.0,1,0
12818.0,10208.0,0,1
12822.0,10031.0,1,0
12836.0,9816.0,1,0
12843.0,9251.0,1,0
12861.0,10147.0,1,0
12875.0,10817.0,1,0
12965.0,11272.0,1,1
12970.0,10307.0,1,0
12971.0,11299.0,0,1
12972.0,11088.0,1,0
12976.0,10355.0,0,1
12989.0,12480.0,1,1
12990.0,14234.0,0,1
12994.0,11468.0,1,0
12996.0,11347.0,1,0
13013.0,10364.0,0,1
13018.0,10305.0,1,0
13023.0,10119.0,1,0
13036.0,9794.0,1,0
13054.0,9790.0,1,0
13076.0,10752.0,1,0
13081.0,10825.0,1,0
13165.0,11088.0,1,1
13170.0,10275.0,1,0
13171.0,11324.0,0,1
13172.0,11060.0,1,0
13175.0,10062.0,0,1
13189.0,12668.0,1,1
13190.0,14507.0,0,1
13194.0,11513.0,1,0
13206.0,10619.0,1,0
13214.0,10324.0,0,1
13218.0,10047.0,1,0
13237.0,9717.0,1,0
13242.0,9272.0,1,0
13254.0,9716.0,1,0
13266.0,10454.0,1,0
13274.0,10709.0,1,0
13279.0,10836.0,1,0
13365.0,11142.0,0,1
13367.0,11170.0,1,0
13371.0,11343.0,0,1
13372.0,10961.0,1,0
13376.0,10245.0,0,1
13389.0,12736.0,1,1
13390.0,14376.0,0,1
13394.0,11464.0,1,0
13399.0,11050.0,1,0
13417.0,10260.0,1,0
13420.0,10127.0,0,1
13439.0,9928.0,0,1
13442.0,9242.0,1,0
13444.0,9140.0,0,1
13459.0,10011.0,1,0
13467.0,10427.0,1,0
13486.0,10962.0,1,0
13565.0,11233.0,1,1
13571.0,11282.0,0,1
13572.0,11101.0,1,0
13576.0,10120.0,0,1
13589.0,12787.0,1,1
13590.0,14480.0,0,1
13594.0,11560.0,1,0
13605.0,10591.0,1,0
13609.0,10548.0,1,0
13620.0,9877.0,0,1
13643.0,9097.0,1,0
13661.0,10031.0,1,0
13673.0,10502.0,1,0
13681.0,10881.0,1,0
13686.0,10992.0,1,0
13765.0,11300.0,1,1
13770.0,10654.0,1,0
13771.0,11319.0,0,1
13772.0,11013.0,1,0
13777.0,10227.0,0,1
13789.0,12793.0,1,1
13790.0,14282.0,0,1
13794.0,11559.0,1,0
13810.0,10389.0,1,1
13818.0,10112.0,1,0
13837.0,9791.0,1,0
13839.0,9723.0,0,1
13842.0,9145.0,1,0
13845.0,9158.0,0,1
13846.0,9202.0,1,0
13849.0,9453.0,1,0
13861.0,10181.0,1,0
13873.0,10630.0,1,0
13878.0,10834.0,1,0
13932.0,11483.0,1,0
13965.0,11142.0,1,1
13970.0,10453.0,1,0
13971.0,11385.0,0,1
13972.0,11018.0,1,0
13977.0,9995.0,0,1
13989.0,12435.0,1,1
13990.0,14237.0,0,1
13994.0,11665.0,1,0
13998.0,11337.0,1,0
14017.0,10016.0,1,0
14020.0,9996.0,1,0
14025.0,9899.0,1,1
14044.0,9164.0,1,0
14065.0,10554.0,1,0
14067.0,10429.0,1,0
14165.0,11236.0,1,1
14170.0,10535.0,1,0
14171.0,11532.0,0,1
14172.0,11161.0,1,1
14176.0,9694.0,0,1
14177.0,9934.0,0,1
14189.0,12441.0,1,1
14190.0,14256.0,0,1
14192.0,11705.0,1,0
14194.0,11615.0,1,0
14201.0,11067.0,1,0
14205.0,10550.0,1,0
14219.0,10116.0,0,1
14221.0,9926.0,1,0
14248.0,9331.0,1,0
14253.0,9671.0,1,0
14263.0,10446.0,1,0
14279.0,10912.0,1,0
14292.0,11200.0,1,0
14365.0,11246.0,1,1
14370.0,10440.0,1,0
14371.0,11580.0,0,1
14372.0,11293.0,1,1
14377.0,9975.0,0,1
14378.0,10222.0,0,1
14389.0,12401.0,1,1
14390.0,14102.0,0,1
14394.0,11495.0,1,0
14409.0,10417.0,1,0
14416.0,10078.0,1,0
14417.0,10131.0,0,1
14438.0,9696.0,1,0
14443.0,9170.0,1,0
14456.0,9904.0,1,0
14476.0,10864.0,1,0
14483.0,10957.0,1,0
14565.0,11270.0,1,1
14570.0,10549.0,1,0
14571.0,11662.0,0,1
14572.0,11283.0,1,1
14577.0,9986.0,0,1
14578.0,10094.0,0,1
14589.0,12203.0,0,1
14590.0,14189.0,0,1
14592.0,11684.0,1,0
14594.0,11583.0,1,0
14610.0,10313.0,1,0
14619.0,9968.0,1,0
14628.0,9666.0,0,1
14638.0,9598.0,0,1
14643.0,9038.0,1,0
14645.0,9041.0,0,1
14660.0,10062.0,1,0
14671.0,10623.0,1,0
14674.0,10751.0,1,0
14685.0,10954.0,1,0
14711.0,11129.0,1,0
14765.0,11139.0,0,1
14771.0,11650.0,0,1
14772.0,11398.0,1,0
14777.0,9891.0,0,1
14791.0,12428.0,1,1
14792.0,14332.0,0,1
14794.0,11895.0,1,0
14796.0,11720.0,1,0
14817.0,9973.0,1,0
14819.0,9985.0,0,1
14840.0,9560.0,1,0
14845.0,9022.0,1,0
14858.0,9984.0,1,0
14870.0,10570.0,1,0
14892.0,10962.0,1,0
14967.0,11179.0,1,1
14972.0,10573.0,1,0
14973.0,11864.0,0,1
14974.0,11199.0,1,1
14979.0,9959.0,0,1
14980.0,10111.0,0,1
14991.0,12539.0,1,1
14992.0,14021.0,0,1
14996.0,11562.0,1,0
15017.0,10102.0,1,0
15018.0,9894.0,0,1
15044.0,9048.0,1,0
15062.0,10116.0,1,0
15083.0,10854.0,1,0
15088.0,10948.0,1,0
15167.0,11193.0,0,1
15173.0,11709.0,0,1
15174.0,11364.0,1,1
15179.0,9931.0,0,1
15180.0,10169.0,0,1
15191.0,12292.0,1,1
15192.0,13874.0,0,1
15196.0,11529.0,1,0
15202.0,10949.0,1,0
15220.0,9925.0,1,0
15221.0,9961.0,0,1
15245.0,9033.0,1,0
15260.0,10067.0,1,0
15272.0,10549.0,1,0
15367.0,11179.0,1,1
15372.0,10604.0,1,0
15373.0,11916.0,0,1
15374.0,11277.0,1,0
15379.0,10129.0,0,1
15391.0,12375.0,1,1
15392.0,13794.0,0,1
15396.0,11461.0,1,0
15415.0,10069.0,0,1
15417.0,9950.0,1,0
15421.0,9899.0,1,0
15430.0,9852.0,1,0
15444.0,9026.0,1,0
15457.0,9806.0,1,0
15478.0,10722.0,1,0
15492.0,10975.0,1,0
15567.0,11130.0,1,1
15569.0,11097.0,1,0
15573.0,11817.0,0,1
15574.0,11269.0,1,0
15578.0,9995.0,0,1
15591.0,12401.0,0,1
15592.0,13960.0,0,1
15594.0,11704.0,1,0
15596.0,11446.0,1,0
15609.0,10316.0,1,0
15615.0,9886.0,0,1
15633.0,9586.0,1,0
15645.0,9054.0,1,0
15662.0,10081.0,1,0
15687.0,10749.0,1,0
15767.0,11272.0,1,1
15772.0,10294.0,1,0
15773.0,11915.0,0,1
15774.0,11264.0,1,0
15777.0,9854.0,1,0
15778.0,9837.0,0,1
15791.0,12310.0,1,1
15792.0,13736.0,0,1
15794.0,11664.0,1,0
15796.0,11292.0,1,0
15810.0,10213.0,1,0
15814.0,9931.0,0,1
15839.0,9476.0,1,0
15844.0,9051.0,1,0
15852.0,9377.0,1,0
15874.0,10540.0,1,0
15967.0,11138.0,1,1
15972.0,10283.0,1,0
15973.0,12033.0,0,1
15974.0,11353.0,1,0
15978.0,10062.0,0,1
15991.0,12696.0,1,1
15992.0,13706.0,0,1
15996.0,11273.0,1,0
16005.0,10588.0,1,0
16015.0,9964.0,0,1
16044.0,9099.0,1,0
16063.0,10135.0,1,0
16073.0,10527.0,1,0
16167.0,11134.0,1,1
16169.0,11187.0,1,0
16173.0,12087.0,0,1
16174.0,11432.0,1,0
16177.0,9789.0,1,1
16190.0,12799.0,0,1
16191.0,12592.0,1,0
16192.0,13762.0,0,1
16194.0,11649.0,1,0
16197.0,11299.0,1,0
16209.0,10200.0,1,0
16220.0,9799.0,0,1
16238.0,9540.0,1,0
16257.0,9704.0,1,0
16262.0,9998.0,1,0
16268.0,10204.0,1,0
16271.0,10556.0,1,0
16297.0,10972.0,1,0
16338.0,11116.0,1,0
16367.0,11174.0,1,1
16372.0,10320.0,1,0
16373.0,12141.0,0,1
16374.0,11270.0,1,0
16378.0,10255.0,0,1
16390.0,12996.0,0,1
16391.0,12622.0,1,0
16392.0,13570.0,0,1
16394.0,11824.0,1,0
16396.0,11326.0,1,0
16407.0,10240.0,1,0
16415.0,9928.0,0,1
16444.0,9066.0,1,0
16456.0,9648.0,1,0
16477.0,10665.0,1,0
16484.0,10753.0,1,0
16567.0,11220.0,1,1
16572.0,10632.0,1,0
16573.0,11993.0,0,1
16574.0,11212.0,1,0
16577.0,9859.0,1,0
16578.0,10224.0,0,1
16590.0,12722.0,0,1
16591.0,12754.0,1,0
16592.0,13632.0,0,1
16595.0,11442.0,1,0
16610.0,10177.0,1,0
16620.0,9824.0,0,1
16645.0,9089.0,1,0
16661.0,10059.0,1,0
16677.0,10627.0,1,0
16682.0,10769.0,1,0
16767.0,11105.0,0,1
16773.0,12163.0,0,1
16774.0,11370.0,1,0
16777.0,9876.0,1,1
16790.0,13079.0,0,1
16791.0,12609.0,1,0
16792.0,13508.0,0,1
16794.0,11837.0,1,0
16797.0,11269.0,1,0
16813.0,9928.0,1,0
16818.0,9970.0,0,1
16845.0,8969.0,1,0
16853.0,9581.0,1,0
16858.0,9869.0,1,0
16879.0,10714.0,1,0
16884.0,10827.0,1,0
16967.0,11197.0,1,1
16972.0,10420.0,1,0
16973.0,12123.0,0,1
16974.0,11244.0,1,0
16976.0,9958.0,1,0
16977.0,9979.0,0,1
16990.0,13055.0,0,1
16991.0,12883.0,1,0
16992.0,13727.0,0,1
16994.0,11766.0,1,0
16996.0,11402.0,1,0
17008.0,10297.0,1,0
17013.0,10045.0,0,1
17028.0,9687.0,1,0
17039.0,9548.0,1,0
17044.0,9074.0,1,0
17057.0,9738.0,1,0
17068.0,10375.0,1,0
17167.0,11053.0,0,1
17169.0,11249.0,1,0
17173.0,12209.0,0,1
17174.0,11298.0,1,0
17176.0,9967.0,1,0
17177.0,10194.0,0,1
17190.0,13165.0,0,1
17191.0,12825.0,1,0
17192.0,13681.0,0,1
17196.0,11398.0,1,0
17204.0,10581.0,1,0
17208.0,10336.0,0,1
17239.0,9534.0,1,0
17244.0,9037.0,1,0
17265.0,10205.0,1,0
17268.0,10437.0,1,0
17284.0,10858.0,1,0
17367.0,11284.0,1,1
17372.0,10469.0,1,0
17373.0,12241.0,0,1
17374.0,11228.0,1,0
17376.0,9943.0,1,0
17377.0,10274.0,0,1
17390.0,13119.0,1,0
17391.0,12725.0,0,1
17392.0,13832.0,0,1
17394.0,11837.0,1,0
17413.0,10003.0,1,1
17440.0,9640.0,1,0
17457.0,9924.0,1,0
17466.0,10260.0,1,0
17469.0,10604.0,1,0
17548.0,11281.0,1,0
17567.0,11250.0,1,1
17569.0,11150.0,1,0
17573.0,12309.0,0,1
17574.0,11256.0,1,0
17577.0,10295.0,0,1
17590.0,13284.0,0,1
17591.0,13443.0,0,1
17593.0,12539.0,1,0
17601.0,2106.0,1,0
17605.0,1827.0,0,1
17654.0,1568.0,0,1
17659.0,9259.0,1,0
17661.0,9653.0,0,1
17663.0,9344.0,1,0
17672.0,8904.0,1,0
17715.0,8358.0,0,1
17722.0,5685.0,1,0
17724.0,5620.0,0,1
17727.0,6552.0,1,0
17728.0,7089.0,0,1
17730.0,7835.0,1,0
17732.0,8195.0,1,0
17736.0,8277.0,1,0
17747.0,9200.0,0,1
17759.0,9853.0,1,0
17761.0,9895.0,0,1
17765.0,11966.0,0,1
17767.0,10388.0,1,0
17768.0,9636.0,0,1
17774.0,2136.0,1,0
17777.0,1956.0,0,1
17827.0,1584.0,1,1
17832.0,9775.0,1,0
17834.0,9919.0,0,1
17839.0,9827.0,1,0
17858.0,9011.0,1,0
17889.0,8691.0,0,1
17896.0,5660.0,1,1
17897.0,5545.0,0,1
17901.0,6769.0,1,0
17904.0,7810.0,1,0
17907.0,8211.0,1,0
17925.0,9588.0,0,1
17928.0,9582.0,1,0
17933.0,10011.0,1,0
17935.0,10266.0,0,1
17939.0,12101.0,0,1
17941.0,10528.0,1,0
17942.0,9639.0,0,1
17948.0,2190.0,1,0
17958.0,1644.0,0,1
18001.0,1531.0,0,1
18006.0,9651.0,1,0
18008.0,9999.0,0,1
18021.0,9448.0,1,0
18026.0,9276.0,1,0
18063.0,8819.0,0,1
18070.0,5588.0,1,1
18071.0,5655.0,0,1
18075.0,6813.0,1,0
18078.0,7894.0,1,0
18086.0,8791.0,1,0
18094.0,9346.0,0,1
18107.0,10173.0,1,0
18109.0,10382.0,0,1
18113.0,12089.0,0,1
18115.0,10517.0,1,0
18116.0,9654.0,0,1
18122.0,2182.0,1,0
18131.0,1658.0,0,1
18175.0,1562.0,0,1
18180.0,9562.0,1,0
18182.0,10000.0,1,1
18185.0,9868.0,1,0
18203.0,9124.0,1,0
18237.0,8910.0,0,1
18244.0,5752.0,1,1
18245.0,5650.0,0,1
18249.0,6707.0,1,0
18254.0,8260.0,1,0
18269.0,9587.0,0,1
18270.0,9510.0,1,0
18281.0,10243.0,1,0
18283.0,10245.0,0,1
18287.0,12309.0,0,1
18289.0,10626.0,1,0
18290.0,9760.0,0,1
18297.0,2108.0,1,0
18303.0,1688.0,0,1
18349.0,1554.0,0,1
18354.0,9644.0,1,0
18356.0,10065.0,0,1
18372.0,9441.0,1,0
18411.0,9033.0,0,1
18418.0,5766.0,1,1
18419.0,5717.0,0,1
18423.0,6810.0,1,0
18426.0,7972.0,1,0
18429.0,8460.0,1,0
18443.0,9592.0,0,1
18447.0,9635.0,1,0
18455.0,10285.0,1,0
18457.0,10385.0,0,1
18461.0,12355.0,0,1
18463.0,10516.0,1,0
18464.0,9752.0,0,1
18471.0,2086.0,1,0
18478.0,1632.0,0,1
18523.0,1516.0,1,1
18528.0,9629.0,1,0
18531.0,10087.0,0,1
18546.0,9456.0,1,0
18585.0,8963.0,0,1
18592.0,5693.0,1,1
18593.0,5670.0,0,1
18597.0,6777.0,1,0
18601.0,8343.0,1,0
18621.0,9687.0,1,0
18624.0,9891.0,1,0
18629.0,10276.0,1,0
18635.0,12475.0,0,1
18637.0,10604.0,1,0
18638.0,9773.0,0,1
18645.0,2050.0,1,0
18652.0,1649.0,0,1
18697.0,1537.0,0,1
18702.0,9725.0,1,0
18704.0,10047.0,1,0
18706.0,10059.0,0,1
18723.0,9347.0,1,0
18759.0,9137.0,0,1
18766.0,5593.0,1,1
18767.0,5549.0,0,1
18771.0,6738.0,1,0
18774.0,8106.0,1,0
18796.0,9744.0,1,0
18803.0,10328.0,1,0
18809.0,12483.0,0,1
18811.0,10716.0,1,0
18812.0,9859.0,0,1
18819.0,2048.0,1,0
18825.0,1652.0,0,1
18871.0,1568.0,1,1
18876.0,9743.0,1,0
18879.0,10013.0,0,1
18901.0,9259.0,1,0
18933.0,9105.0,0,1
18940.0,5839.0,1,0
18942.0,5605.0,0,1
18945.0,6919.0,1,0
18946.0,7247.0,0,1
18949.0,8257.0,1,0
18968.0,9830.0,0,1
18971.0,9786.0,1,0
18977.0,10398.0,1,0
18979.0,10560.0,0,1
18983.0,12488.0,0,1
18985.0,10686.0,1,0
18986.0,9850.0,0,1
18990.0,5387.0,1,0
18998.0,1689.0,0,1
19045.0,1564.0,0,1
19050.0,9882.0,1,0
19051.0,10092.0,0,1
19052.0,10068.0,1,0
19062.0,9723.0,1,0
19107.0,9232.0,0,1
19114.0,7117.0,1,0
19119.0,6947.0,0,1
19120.0,7494.0,1,0
19121.0,7698.0,0,1
19122.0,8036.0,1,0
19130.0,9083.0,1,0
19146.0,9879.0,1,0
19151.0,10448.0,1,0
19157.0,12661.0,0,1
19159.0,10765.0,1,0
19160.0,10010.0,0,1
19167.0,2014.0,1,0
19172.0,1630.0,0,1
19219.0,1570.0,0,1
19224.0,10036.0,1,0
19226.0,10247.0,0,1
19252.0,9447.0,1,0
19281.0,9120.0,0,1
19288.0,7255.0,1,0
19294.0,7571.0,1,1
19295.0,7857.0,0,1
19309.0,9596.0,1,0
19316.0,9990.0,0,1
19325.0,10630.0,1,0
19327.0,10726.0,0,1
19331.0,12548.0,0,1
19333.0,10876.0,1,0
19334.0,10127.0,0,1
19338.0,3562.0,1,0
19346.0,1570.0,0,1
19393.0,1578.0,0,1
19398.0,10275.0,1,0
19400.0,10411.0,0,1
19410.0,10015.0,1,0
19455.0,9622.0,0,1
19462.0,7462.0,1,1
19463.0,7485.0,0,1
19467.0,8696.0,1,0
19469.0,8627.0,1,0
19474.0,9115.0,1,0
19486.0,10041.0,1,0
19499.0,10820.0,1,0
19505.0,12840.0,1,1
19506.0,12337.0,0,1
19507.0,11147.0,1,0
19519.0,1537.0,0,1
19567.0,1550.0,0,1
19572.0,11273.0,1,0
19573.0,11330.0,0,1
19608.0,11408.0,1,0
19613.0,11491.0,1,0
19628.0,11915.0,1,1
19636.0,7872.0,1,1
19637.0,8077.0,0,1
19641.0,13630.0,1,0
19642.0,13283.0,0,1
19679.0,15241.0,0,1
19681.0,11856.0,1,0
19688.0,2349.0,1,0
19694.0,1550.0,0,1
19742.0,1512.0,0,1
19747.0,14314.0,1,1
19749.0,14267.0,1,0
19751.0,14089.0,1,0
19767.0,13212.0,1,0
19801.0,12980.0,0,1
19810.0,8083.0,1,1
19811.0,7883.0,0,1
19815.0,13721.0,1,1
19819.0,13092.0,1,0
19853.0,15388.0,1,1
19860.0,3735.0,1,0
19862.0,2334.0,1,0
19868.0,1546.0,0,1
19918.0,1531.0,0,1
19922.0,13463.0,0,1
19923.0,13040.0,1,0
19942.0,12946.0,1,0
19975.0,12887.0,0,1
19984.0,8437.0,1,1
19985.0,8538.0,0,1
19989.0,13780.0,1,1
19992.0,13213.0,1,0
20027.0,15439.0,0,1
20029.0,11963.0,1,0
20036.0,2313.0,1,0
20042.0,1567.0,0,1
