x,Ch1_1
30080.0,17123.0
30156.0,1430.0
30254.0,17345.0
30344.0,1421.0
30428.0,17375.0
30704.0,1433.0
30775.0,17737.0
30877.0,1424.0
30949.0,17762.0
31054.0,1425.0
31123.0,17910.0
31216.0,1424.0
31297.0,17998.0
31402.0,1419.0
31471.0,18013.0
31576.0,1434.0
31645.0,18104.0
31749.0,1426.0
31819.0,18316.0
31917.0,1434.0
31925.0,18316.0
32091.0,1426.0
32098.0,18405.0
32444.0,1434.0
32514.0,18636.0
32611.0,1426.0
32688.0,18717.0
32963.0,1433.0
32969.0,19662.0
33100.0,1471.0
33384.0,18928.0
33490.0,1466.0
33491.0,19413.0
33661.0,1434.0
33663.0,20579.0
33795.0,1427.0
34080.0,18918.0
34158.0,1419.0
34187.0,21034.0
34355.0,1435.0
34361.0,21244.0
34708.0,1437.0
34710.0,21936.0
34839.0,1442.0
35062.0,19526.0
35222.0,1421.0
35234.0,22248.0
35359.0,1456.0
35577.0,21197.0
35707.0,1438.0
35930.0,20545.0
36085.0,1427.0
36099.0,22789.0
36228.0,1454.0
36450.0,20255.0
36622.0,1456.0
36623.0,20644.0
36760.0,1420.0
36797.0,22949.0
36924.0,1428.0
36972.0,22720.0
37098.0,1442.0
37154.0,22430.0
37500.0,1421.0
37501.0,22542.0
37618.0,1444.0
37838.0,22348.0
38009.0,1435.0
38012.0,24766.0
38142.0,1443.0
38198.0,23675.0
38314.0,1443.0
38545.0,21416.0
38715.0,1446.0
38716.0,22536.0
38899.0,1456.0
38900.0,23843.0
39011.0,1426.0
39069.0,21945.0
39185.0,1448.0
39238.0,21909.0
39571.0,1416.0
39581.0,25249.0
39743.0,1418.0
39755.0,25590.0
39882.0,1444.0
39931.0,25094.0
40056.0,1432.0
40111.0,24183.0
40442.0,1425.0
40451.0,25590.0
40577.0,1454.0
40632.0,25016.0
40986.0,1433.0
40987.0,25192.0
41136.0,1413.0
41145.0,26794.0
41273.0,1454.0
41323.0,24730.0
41447.0,1431.0
41500.0,22421.0
41849.0,1473.0
41850.0,24541.0
42191.0,1452.0
42192.0,25631.0
42380.0,1436.0
42381.0,26141.0
42712.0,1424.0
42713.0,27427.0
42838.0,1467.0
42901.0,26534.0
43011.0,1432.0
43236.0,23647.0
43418.0,1464.0
43419.0,24803.0
43583.0,1433.0
43584.0,25236.0
43771.0,1460.0
43772.0,26694.0
43920.0,1422.0
43930.0,28148.0
44056.0,1447.0
44282.0,27595.0
44403.0,1428.0
44455.0,25292.0
44800.0,1443.0
44801.0,27904.0
44925.0,1439.0
45161.0,26837.0
45273.0,1466.0
45328.0,26316.0
45453.0,1423.0
45498.0,24601.0
45767.0,1448.0
45768.0,25625.0
45856.0,1427.0
45857.0,28274.0
45967.0,1460.0
46196.0,25789.0
46384.0,1427.0
46387.0,28330.0
46499.0,1424.0
46717.0,26684.0
46926.0,1462.0
46927.0,27509.0
47025.0,1413.0
48821.0,1440.0
48822.0,27441.0
49187.0,3304.0
49330.0,4502.0
49339.0,3348.0
49352.0,4289.0
49383.0,3339.0
49393.0,4095.0
49399.0,3358.0
49412.0,3918.0
49868.0,3016.0
50005.0,3567.0
50047.0,2968.0
50095.0,3549.0
50168.0,2918.0
50265.0,3524.0
50288.0,2896.0
50305.0,3521.0
50388.0,2865.0
50405.0,3534.0
50432.0,2848.0
50465.0,3513.0
50533.0,2833.0
50545.0,3483.0
50574.0,2756.0
50715.0,3425.0
50752.0,2692.0
50887.0,3462.0
51195.0,2534.0
51207.0,3340.0
51215.0,2524.0
51287.0,3317.0
51315.0,2522.0
51367.0,3358.0
51494.0,2446.0
51507.0,3300.0
51516.0,2439.0
51567.0,3313.0
51714.0,2376.0
51727.0,3292.0
51733.0,2416.0
51859.0,3242.0
51996.0,2350.0
51999.0,3237.0
52156.0,2293.0
52187.0,3230.0
52195.0,2297.0
52207.0,3264.0
52395.0,2256.0
52442.0,3193.0
52457.0,2271.0
52528.0,3180.0
52556.0,2246.0
52729.0,3138.0
52736.0,2238.0
52909.0,3113.0
53078.0,2189.0
53083.0,3116.0
53116.0,2196.0
53128.0,3143.0
53134.0,2217.0
53149.0,3097.0
53236.0,2166.0
53249.0,3091.0
53296.0,2166.0
53528.0,3044.0
53538.0,2143.0
53681.0,3059.0
53716.0,2097.0
53727.0,3048.0
53778.0,2133.0
53784.0,3041.0
53796.0,2147.0
54114.0,3095.0
54130.0,2212.0
54136.0,3103.0
54150.0,2180.0
54315.0,3080.0
54328.0,2143.0
54398.0,3055.0
54405.0,2129.0
54636.0,3038.0
54848.0,2113.0
54859.0,3025.0
54909.0,2102.0
54916.0,3040.0
54929.0,2108.0
55080.0,3031.0
55087.0,2083.0
55113.0,3019.0
55130.0,2110.0
55414.0,3001.0
55430.0,2060.0
55680.0,2984.0
55749.0,2084.0
55756.0,3018.0
55868.0,2041.0
55916.0,3011.0
55926.0,2080.0
55958.0,2992.0
55968.0,2082.0
56038.0,2990.0
56289.0,2089.0
56297.0,2992.0
56488.0,2064.0
56553.0,3001.0
56565.0,2062.0
56796.0,2983.0
56849.0,2036.0
56854.0,2944.0
56908.0,2033.0
56913.0,2914.0
57167.0,2047.0
57274.0,2939.0
57287.0,2016.0
57314.0,2968.0
57327.0,2035.0
57527.0,2949.0
59042.0,2043.0
62015.0,1669.0
