x,Ch1_7,is_cusum_turning,is_steep_endpoint
20323.0,50219.0,0,1
20332.0,35036.0,1,1
20333.0,34635.0,0,1
20337.0,56852.0,1,0
20338.0,54320.0,0,1
20339.0,51880.0,0,1
20341.0,48431.0,1,0
20345.0,47853.0,1,1
20346.0,48606.0,0,1
20362.0,51815.0,0,1
20364.0,51580.0,1,0
20369.0,51503.0,1,0
20373.0,53066.0,0,1
20379.0,44532.0,1,0
20384.0,5059.0,1,0
20392.0,1403.0,0,1
20438.0,1415.0,0,1
20442.0,52667.0,0,1
20443.0,50684.0,1,0
20458.0,50537.0,1,0
20497.0,50216.0,0,1
20506.0,35299.0,1,1
20507.0,34871.0,0,1
20511.0,56542.0,1,0
20512.0,53936.0,0,1
20513.0,51440.0,0,1
20515.0,48436.0,1,0
20518.0,47450.0,1,0
20519.0,48061.0,0,1
20520.0,48211.0,0,1
20529.0,50717.0,1,0
20537.0,51747.0,0,1
20543.0,51705.0,1,0
20547.0,53168.0,0,1
20553.0,44081.0,1,0
20558.0,5198.0,1,0
20568.0,1380.0,0,1
20613.0,1393.0,0,1
20618.0,51737.0,1,0
20620.0,52218.0,0,1
20643.0,50477.0,1,0
20671.0,50377.0,0,1
20680.0,35202.0,0,1
20681.0,35131.0,1,1
20686.0,54357.0,1,1
20687.0,51908.0,0,1
20689.0,48568.0,1,0
20691.0,47012.0,1,0
20693.0,47757.0,1,1
20694.0,48522.0,0,1
20710.0,51690.0,0,1
20714.0,51683.0,1,0
20716.0,51900.0,1,0
20721.0,53729.0,0,1
20727.0,44076.0,1,0
20732.0,5088.0,1,0
20743.0,1424.0,0,1
20786.0,1413.0,1,1
20791.0,50978.0,1,0
20794.0,52607.0,1,1
20845.0,50652.0,0,1
20854.0,35128.0,1,1
20855.0,35305.0,0,1
20859.0,56564.0,1,0
20860.0,54332.0,0,1
20861.0,51711.0,0,1
20863.0,48893.0,1,0
20865.0,47165.0,1,0
20867.0,47681.0,1,1
20868.0,48231.0,0,1
20883.0,51634.0,0,1
20887.0,51857.0,1,0
20891.0,51648.0,1,0
20895.0,53163.0,0,1
20901.0,43720.0,1,0
20906.0,5134.0,1,0
20919.0,1393.0,0,1
20960.0,1417.0,0,1
20965.0,50831.0,1,0
20967.0,52817.0,0,1
20968.0,52757.0,1,0
20986.0,50783.0,1,0
21019.0,50491.0,0,1
21028.0,35300.0,1,1
21029.0,35738.0,0,1
21033.0,56799.0,1,0
21034.0,54397.0,0,1
21035.0,52071.0,0,1
21039.0,47432.0,1,0
21040.0,47502.0,0,1
21041.0,47441.0,1,0
21042.0,48501.0,0,1
21058.0,51870.0,1,1
21064.0,51653.0,1,0
21069.0,53611.0,0,1
21075.0,43458.0,1,0
21080.0,5272.0,1,0
21093.0,1408.0,0,1
21134.0,1368.0,0,1
21139.0,51992.0,1,0
21141.0,52926.0,0,1
21150.0,51500.0,1,0
21155.0,50640.0,1,0
21193.0,51236.0,0,1
21202.0,34975.0,1,1
21203.0,34833.0,0,1
21207.0,56825.0,1,0
21208.0,54557.0,0,1
21209.0,52371.0,0,1
21211.0,49478.0,1,0
21213.0,47710.0,1,0
21215.0,47840.0,1,1
21216.0,48389.0,0,1
21224.0,50747.0,1,0
21231.0,51702.0,0,1
21239.0,51606.0,1,0
21243.0,53699.0,0,1
21249.0,44004.0,1,0
21254.0,5292.0,1,0
21257.0,3234.0,1,0
21268.0,1408.0,0,1
21308.0,1402.0,1,1
21313.0,50536.0,1,0
21316.0,52619.0,0,1
21325.0,51270.0,1,0
21367.0,50703.0,0,1
21376.0,35352.0,1,1
21377.0,35129.0,0,1
21381.0,57091.0,1,0
21382.0,54670.0,0,1
21383.0,52408.0,0,1
21385.0,49643.0,1,0
21387.0,47732.0,1,0
21388.0,47359.0,0,1
21389.0,47532.0,1,0
21390.0,48049.0,0,1
21403.0,51754.0,1,0
21405.0,51943.0,0,1
21412.0,51896.0,1,0
21417.0,53525.0,0,1
21423.0,44467.0,1,0
21428.0,5286.0,1,0
21431.0,3304.0,1,0
21443.0,1381.0,0,1
21482.0,1430.0,0,1
21487.0,51356.0,1,0
21489.0,52963.0,0,1
21490.0,52477.0,1,0
21512.0,50580.0,1,0
21541.0,50909.0,0,1
21550.0,35440.0,1,1
21551.0,35442.0,0,1
21555.0,57203.0,1,0
21556.0,54983.0,0,1
21557.0,52777.0,0,1
21560.0,48595.0,1,0
21562.0,47336.0,1,0
21564.0,48045.0,1,1
21565.0,48648.0,0,1
21579.0,51837.0,0,1
21586.0,51926.0,1,0
21591.0,53954.0,0,1
21597.0,44510.0,1,0
21602.0,5250.0,1,0
21604.0,3757.0,1,0
21618.0,1407.0,1,1
21656.0,1391.0,1,1
21661.0,49648.0,1,0
21664.0,52587.0,1,1
21685.0,50379.0,1,0
21715.0,50802.0,0,1
21724.0,35581.0,1,1
21725.0,34902.0,0,1
21729.0,57331.0,1,0
21730.0,55153.0,0,1
21731.0,53010.0,0,1
21734.0,48824.0,1,0
21736.0,47267.0,1,0
21738.0,47883.0,1,1
21739.0,48655.0,0,1
21746.0,50707.0,1,0
21752.0,51605.0,0,1
21761.0,51457.0,1,0
21765.0,53860.0,0,1
21771.0,43881.0,1,0
21776.0,5200.0,1,0
21778.0,3676.0,1,0
21793.0,1412.0,1,1
21830.0,1388.0,0,1
21835.0,49462.0,1,0
21837.0,52333.0,0,1
21858.0,50043.0,1,0
21889.0,50925.0,0,1
21898.0,35721.0,0,1
21899.0,35524.0,1,1
21903.0,57232.0,1,0
21904.0,54995.0,0,1
21905.0,53246.0,0,1
21908.0,49450.0,1,0
21911.0,48089.0,1,0
21912.0,47493.0,0,1
21913.0,48413.0,0,1
21914.0,48846.0,1,0
21925.0,51458.0,0,1
21935.0,51562.0,1,0
21939.0,54018.0,0,1
21945.0,43119.0,1,0
21950.0,5271.0,1,0
21952.0,3776.0,1,0
21967.0,1388.0,1,1
22004.0,1418.0,1,1
22008.0,52159.0,0,1
22009.0,48857.0,1,0
22012.0,52007.0,1,0
22034.0,50047.0,1,0
22063.0,50889.0,0,1
22072.0,35275.0,0,1
22073.0,35330.0,1,1
22078.0,54923.0,1,1
22079.0,53145.0,0,1
22084.0,48040.0,1,0
22087.0,48393.0,0,1
22088.0,48889.0,0,1
22100.0,51433.0,1,1
22113.0,54174.0,0,1
22119.0,44081.0,1,0
22124.0,5171.0,1,0
22127.0,3312.0,1,0
22132.0,2494.0,0,1
22142.0,1412.0,1,0
22178.0,1410.0,1,1
22182.0,51495.0,0,1
22183.0,48870.0,1,0
22186.0,51481.0,1,0
22237.0,50469.0,0,1
22246.0,35746.0,0,1
22247.0,35636.0,1,1
22251.0,57791.0,1,0
22252.0,55399.0,0,1
22253.0,53192.0,0,1
22255.0,50223.0,1,0
22258.0,47755.0,1,0
22259.0,47730.0,0,1
22261.0,48188.0,0,1
22275.0,51621.0,1,1
22283.0,51119.0,1,0
22287.0,54150.0,0,1
22291.0,43655.0,1,0
22297.0,7917.0,1,0
22307.0,2472.0,0,1
22312.0,2327.0,1,0
22352.0,1391.0,1,1
22357.0,49078.0,1,0
22361.0,51630.0,0,1
22363.0,50929.0,1,0
22411.0,50611.0,0,1
22420.0,35444.0,1,1
22421.0,35275.0,0,1
22425.0,57503.0,1,0
22426.0,55300.0,0,1
22427.0,53299.0,0,1
22430.0,49209.0,1,0
22433.0,47660.0,1,1
22435.0,47981.0,0,1
22450.0,51291.0,0,1
22456.0,51203.0,1,0
22461.0,53936.0,0,1
22467.0,43566.0,1,0
22472.0,5306.0,1,0
22480.0,2508.0,0,1
22491.0,1411.0,1,0
22526.0,1408.0,1,1
22531.0,48755.0,1,0
22534.0,51095.0,0,1
22535.0,50971.0,1,0
22585.0,50382.0,0,1
22587.0,50342.0,1,0
22594.0,35470.0,0,1
22595.0,35049.0,1,1
22600.0,55478.0,1,1
22601.0,53299.0,0,1
22603.0,50011.0,1,0
22606.0,47870.0,1,0
22608.0,47228.0,1,0
22609.0,47800.0,0,1
22610.0,48250.0,0,1
22620.0,50955.0,1,0
22623.0,51140.0,0,1
22631.0,51171.0,1,0
22635.0,53859.0,0,1
22639.0,43470.0,1,0
22645.0,8242.0,1,0
22654.0,2497.0,0,1
22665.0,1414.0,1,0
22701.0,1403.0,1,1
22705.0,51119.0,0,1
22706.0,48232.0,1,0
22708.0,50355.0,1,0
22759.0,49919.0,0,1
22768.0,35095.0,1,1
22769.0,34653.0,0,1
22773.0,57580.0,1,0
22774.0,55187.0,0,1
22775.0,53409.0,0,1
22776.0,51793.0,1,0
22778.0,49161.0,1,0
22780.0,47821.0,1,0
22782.0,47333.0,1,0
22783.0,47720.0,0,1
22784.0,48253.0,0,1
22796.0,51446.0,0,1
22805.0,51008.0,1,0
22809.0,53740.0,0,1
22814.0,40636.0,1,0
22819.0,7931.0,1,0
22823.0,3407.0,1,0
22829.0,2516.0,0,1
22839.0,1409.0,1,0
22875.0,1398.0,1,1
22880.0,48750.0,1,0
22883.0,50821.0,0,1
22884.0,50536.0,1,0
22933.0,49925.0,0,1
22942.0,35132.0,1,1
22943.0,35277.0,0,1
22947.0,57769.0,1,0
22948.0,55456.0,0,1
22949.0,53480.0,0,1
22950.0,51689.0,1,0
22952.0,49051.0,1,0
22954.0,47711.0,1,0
22957.0,47689.0,1,1
22958.0,48368.0,0,1
22965.0,50769.0,0,1
22979.0,50717.0,1,0
22983.0,54428.0,0,1
22988.0,40290.0,1,0
22993.0,7680.0,1,0
22995.0,4223.0,1,0
23013.0,1418.0,1,1
23048.0,1427.0,0,1
23053.0,48573.0,1,0
23055.0,50838.0,0,1
23057.0,50689.0,1,0
23077.0,49478.0,1,0
23107.0,49646.0,0,1
23116.0,35215.0,0,1
23117.0,35264.0,1,1
23121.0,57376.0,1,0
23122.0,55376.0,0,1
23123.0,53273.0,0,1
23127.0,48393.0,1,0
23129.0,47476.0,1,0
23131.0,47575.0,0,1
23132.0,47915.0,0,1
23140.0,50097.0,1,0
23147.0,51204.0,0,1
23153.0,50839.0,1,0
23157.0,53915.0,0,1
23162.0,40491.0,1,0
23167.0,7962.0,1,0
23187.0,1407.0,1,1
23222.0,1427.0,1,1
23226.0,49949.0,0,1
23227.0,48444.0,1,0
23281.0,49489.0,0,1
23290.0,35755.0,0,1
23291.0,35138.0,1,1
23296.0,55382.0,1,1
23297.0,53375.0,0,1
23302.0,47749.0,1,0
23304.0,47159.0,1,0
23305.0,47561.0,0,1
23306.0,47539.0,0,1
23309.0,48963.0,1,0
23319.0,50624.0,0,1
23327.0,50945.0,1,0
23331.0,53942.0,0,1
23337.0,43513.0,1,0
23342.0,5448.0,1,0
23344.0,4016.0,1,0
23351.0,2547.0,0,1
23361.0,1394.0,1,0
23397.0,1400.0,0,1
23402.0,48521.0,1,0
23406.0,49743.0,0,1
23455.0,49152.0,0,1
23464.0,35285.0,0,1
23465.0,34827.0,1,1
23469.0,57612.0,1,0
23470.0,55298.0,0,1
23471.0,53649.0,0,1
23474.0,49690.0,1,0
23478.0,47430.0,1,0
23479.0,47611.0,0,1
23480.0,47799.0,0,1
23491.0,50613.0,0,1
23501.0,50643.0,1,0
23505.0,53531.0,0,1
23506.0,48729.0,1,0
23516.0,5265.0,1,0
23519.0,3684.0,1,0
23524.0,2574.0,0,1
23535.0,1394.0,1,0
23570.0,1403.0,0,1
23574.0,51108.0,0,1
23575.0,48128.0,1,0
23601.0,49166.0,1,0
23629.0,49353.0,0,1
23638.0,35128.0,1,1
23639.0,34887.0,0,1
23643.0,57266.0,1,0
23644.0,55329.0,0,1
23645.0,53414.0,0,1
23648.0,49249.0,1,0
23651.0,47680.0,1,0
23654.0,47781.0,0,1
23655.0,48284.0,0,1
23670.0,50824.0,0,1
23675.0,50580.0,1,0
23679.0,53590.0,0,1
23680.0,48642.0,1,0
23690.0,5541.0,1,0
23693.0,3639.0,1,0
23698.0,2579.0,0,1
23708.0,1398.0,1,0
23746.0,1387.0,1,1
23754.0,49980.0,0,1
23767.0,49544.0,1,0
23803.0,49303.0,0,1
23812.0,34985.0,0,1
23813.0,35021.0,1,1
23818.0,55305.0,1,1
23819.0,53271.0,0,1
23826.0,47283.0,1,0
23827.0,47593.0,0,1
23828.0,47795.0,0,1
23839.0,50676.0,1,0
23842.0,50384.0,0,1
23853.0,53711.0,0,1
23858.0,40400.0,1,0
23863.0,8227.0,1,0
23867.0,3578.0,1,0
23877.0,2232.0,1,0
23882.0,1402.0,0,1
23920.0,1419.0,1,1
23925.0,48097.0,1,0
23928.0,50190.0,0,1
23938.0,49707.0,1,0
23977.0,49525.0,0,1
23986.0,34931.0,1,1
23987.0,34794.0,0,1
23991.0,57057.0,1,0
23992.0,54985.0,0,1
23993.0,53269.0,0,1
23996.0,49247.0,1,0
23999.0,47552.0,1,0
24002.0,47766.0,1,1
24003.0,48150.0,0,1
24015.0,50534.0,0,1
24027.0,53561.0,0,1
24032.0,40228.0,1,0
24037.0,8074.0,1,0
24040.0,3977.0,1,0
24055.0,1421.0,1,1
24092.0,1403.0,1,1
24096.0,50654.0,0,1
24141.0,49180.0,1,0
24151.0,49249.0,0,1
24160.0,35172.0,1,1
24161.0,35178.0,0,1
24165.0,56977.0,1,0
24166.0,55086.0,0,1
24167.0,53383.0,0,1
24170.0,49136.0,1,0
24172.0,47481.0,1,0
24174.0,46972.0,1,0
24176.0,47590.0,1,1
24177.0,48187.0,0,1
24189.0,50445.0,0,1
24201.0,53483.0,0,1
24206.0,40549.0,1,0
24211.0,7724.0,1,0
24213.0,4215.0,1,0
24224.0,2312.0,1,0
24229.0,1411.0,0,1
24266.0,1429.0,1,1
24271.0,48182.0,1,0
24275.0,51180.0,0,1
24291.0,49890.0,1,0
24325.0,49660.0,0,1
24334.0,34625.0,0,1
24335.0,34722.0,1,1
24340.0,54981.0,1,1
24341.0,53193.0,0,1
24346.0,47692.0,1,0
24349.0,47336.0,0,1
24350.0,48072.0,1,1
24358.0,50365.0,0,1
24375.0,53913.0,0,1
24376.0,48805.0,1,0
24385.0,8366.0,1,0
24388.0,4056.0,1,0
24403.0,1414.0,1,1
24441.0,1423.0,0,1
24446.0,48666.0,1,0
24448.0,51249.0,0,1
24499.0,49078.0,0,1
24508.0,34548.0,0,1
24509.0,34756.0,1,1
24514.0,55064.0,1,1
24515.0,53440.0,0,1
24519.0,47740.0,1,0
24521.0,47061.0,1,0
24523.0,47258.0,0,1
24524.0,47767.0,0,1
24527.0,48808.0,1,0
24535.0,50117.0,0,1
24549.0,53488.0,0,1
24554.0,40151.0,1,0
24559.0,8187.0,1,0
24562.0,4037.0,1,0
24577.0,1404.0,1,1
24615.0,1395.0,1,1
24624.0,50544.0,0,1
24655.0,49842.0,1,0
24673.0,49358.0,0,1
24682.0,34814.0,0,1
24683.0,34630.0,1,1
24688.0,55016.0,1,1
24689.0,53013.0,0,1
24692.0,49070.0,1,0
24694.0,47521.0,1,0
24697.0,47292.0,1,1
24698.0,47728.0,0,1
24708.0,50101.0,0,1
24723.0,53353.0,0,1
24728.0,39966.0,1,0
24733.0,7983.0,1,0
24735.0,4283.0,1,0
24750.0,1404.0,1,1
24789.0,1398.0,0,1
24794.0,47896.0,1,0
24798.0,50747.0,0,1
24810.0,50525.0,1,0
24847.0,49553.0,0,1
24856.0,35426.0,1,1
24857.0,35305.0,0,1
24861.0,57129.0,1,0
24862.0,55063.0,0,1
24863.0,53189.0,0,1
24869.0,47387.0,1,0
24872.0,47946.0,0,1
24893.0,49874.0,1,0
24897.0,53513.0,0,1
24902.0,40064.0,1,0
24907.0,7924.0,1,0
24909.0,4344.0,1,0
24924.0,1411.0,1,1
24962.0,1419.0,1,1
24967.0,48672.0,1,0
24971.0,51689.0,0,1
24975.0,50830.0,1,0
24991.0,50559.0,1,0
25021.0,49671.0,0,1
25030.0,34963.0,1,1
25031.0,34395.0,0,1
25035.0,56891.0,1,0
25036.0,55169.0,0,1
25037.0,53094.0,0,1
25039.0,50226.0,1,0
25043.0,47528.0,1,0
25045.0,46959.0,0,1
25046.0,47695.0,0,1
25050.0,49134.0,1,0
25056.0,50208.0,0,1
25071.0,53245.0,0,1
25076.0,40008.0,1,0
25081.0,8140.0,1,0
25083.0,4318.0,1,0
25085.0,3622.0,1,0
25098.0,1407.0,1,1
25137.0,1378.0,1,1
25147.0,50732.0,0,1
25170.0,49993.0,1,0
25195.0,49301.0,0,1
25204.0,35152.0,1,1
25205.0,34651.0,0,1
25209.0,56911.0,1,0
25210.0,54817.0,0,1
25211.0,52784.0,0,1
25213.0,50057.0,1,0
25215.0,48050.0,1,0
25218.0,46981.0,1,1
25220.0,47372.0,0,1
25230.0,49932.0,0,1
25245.0,53111.0,0,1
25246.0,48203.0,1,0
25250.0,39974.0,1,0
25255.0,7921.0,1,0
25257.0,4293.0,1,0
25267.0,2344.0,1,0
25272.0,1408.0,0,1
25311.0,1398.0,1,1
25319.0,51389.0,1,1
25338.0,50073.0,1,0
25369.0,49394.0,0,1
25378.0,34859.0,1,1
25379.0,34740.0,0,1
25383.0,56812.0,1,0
25384.0,54952.0,0,1
25385.0,53203.0,0,1
25392.0,46777.0,1,0
25394.0,46946.0,0,1
25395.0,47729.0,0,1
25406.0,49891.0,0,1
25419.0,52922.0,0,1
25424.0,39944.0,1,0
25429.0,8066.0,1,0
25431.0,4306.0,1,0
25446.0,1411.0,1,1
25484.0,1417.0,1,1
25492.0,51689.0,1,1
25505.0,50722.0,1,0
25542.0,49244.0,0,1
25551.0,34911.0,0,1
25552.0,35003.0,1,1
25557.0,54959.0,1,1
25558.0,52971.0,0,1
25559.0,51744.0,1,0
25563.0,47732.0,1,0
25565.0,46646.0,1,0
25567.0,47222.0,0,1
25568.0,47834.0,0,1
25576.0,49660.0,0,1
25592.0,53265.0,0,1
25593.0,48451.0,1,0
25603.0,5380.0,1,0
25606.0,3727.0,1,0
25619.0,1376.0,1,1
25657.0,1404.0,0,1
25661.0,51440.0,0,1
25663.0,49472.0,1,0
25687.0,50128.0,1,0
25716.0,49004.0,0,1
25725.0,35389.0,0,1
25726.0,34900.0,1,1
25730.0,56941.0,1,0
25731.0,54984.0,0,1
25732.0,53548.0,0,1
25739.0,46546.0,1,0
25741.0,46718.0,0,1
25742.0,47509.0,0,1
25749.0,49738.0,0,1
25766.0,53189.0,0,1
25771.0,39804.0,1,0
25776.0,8169.0,1,0
25778.0,4337.0,1,0
25780.0,3593.0,1,0
25792.0,1388.0,0,1
25832.0,1386.0,0,1
25837.0,49204.0,1,0
25840.0,51485.0,1,1
25859.0,50259.0,1,0
25890.0,49210.0,0,1
25899.0,34635.0,0,1
25900.0,34044.0,1,1
25905.0,55200.0,1,1
25906.0,53143.0,0,1
25914.0,46388.0,1,0
25915.0,46692.0,0,1
25916.0,47076.0,0,1
25929.0,49643.0,0,1
25936.0,49372.0,1,0
25940.0,53167.0,0,1
25941.0,48082.0,1,0
25950.0,8485.0,1,0
25952.0,4328.0,1,0
25954.0,3635.0,1,0
25967.0,1410.0,1,1
26005.0,1410.0,1,1
26010.0,48148.0,1,0
26013.0,51620.0,1,0
26014.0,51680.0,0,1
26038.0,49978.0,1,0
26064.0,48926.0,0,1
26073.0,34769.0,0,1
26074.0,34490.0,1,1
26079.0,55264.0,1,1
26080.0,53417.0,0,1
26087.0,46721.0,1,0
26089.0,46341.0,0,1
26090.0,47191.0,0,1
26095.0,48680.0,1,0
26104.0,49958.0,0,1
26114.0,53100.0,0,1
26115.0,48292.0,1,0
26124.0,8320.0,1,0
26126.0,4331.0,1,0
26128.0,3668.0,1,0
26136.0,2292.0,1,0
26141.0,1412.0,0,1
26179.0,1412.0,1,1
26184.0,48339.0,1,0
26187.0,51518.0,0,1
26192.0,51288.0,1,0
26199.0,50828.0,1,0
26220.0,49518.0,1,0
26238.0,49050.0,0,1
26247.0,34785.0,0,1
26248.0,34238.0,1,1
26253.0,55152.0,1,1
26254.0,53508.0,0,1
26262.0,46351.0,1,1
26264.0,46615.0,0,1
26274.0,49354.0,0,1
26288.0,52927.0,0,1
26293.0,39839.0,1,0
26298.0,8438.0,1,0
26300.0,4311.0,1,0
26315.0,1416.0,1,1
26354.0,1397.0,0,1
26359.0,48656.0,1,0
26361.0,51636.0,0,1
26363.0,51398.0,1,0
26387.0,49845.0,1,0
26412.0,48719.0,0,1
26421.0,34424.0,0,1
26422.0,34118.0,1,1
26427.0,55196.0,1,1
26428.0,53208.0,0,1
26436.0,46370.0,1,0
26437.0,46430.0,0,1
26438.0,46591.0,0,1
26449.0,49380.0,0,1
26458.0,48984.0,1,0
26462.0,52727.0,0,1
26463.0,48033.0,1,0
26467.0,39566.0,1,0
26472.0,8190.0,1,0
26474.0,4294.0,1,0
26476.0,3647.0,1,0
26489.0,1382.0,1,1
26527.0,1400.0,1,1
26532.0,49521.0,1,0
26535.0,51958.0,0,1
26539.0,51499.0,1,0
26560.0,49799.0,1,0
26565.0,49658.0,1,0
26586.0,48717.0,0,1
26595.0,34525.0,0,1
26596.0,34136.0,1,1
26601.0,55137.0,1,1
26602.0,53594.0,0,1
26611.0,46132.0,1,1
26612.0,46353.0,0,1
26624.0,49531.0,0,1
26632.0,48952.0,1,0
26636.0,52969.0,0,1
26637.0,47914.0,1,0
26641.0,39857.0,1,0
26646.0,7937.0,1,0
26648.0,4320.0,1,0
26658.0,2353.0,1,0
26663.0,1406.0,0,1
26701.0,1396.0,1,1
26706.0,48055.0,1,0
26709.0,51638.0,1,1
26717.0,51137.0,1,0
26740.0,49500.0,1,0
26760.0,48828.0,0,1
26769.0,34843.0,0,1
26770.0,34306.0,1,1
26775.0,55304.0,1,1
26776.0,53589.0,0,1
26785.0,46390.0,1,0
26786.0,46241.0,0,1
26787.0,46506.0,0,1
26803.0,49546.0,0,1
26810.0,53475.0,0,1
26811.0,48081.0,1,0
26816.0,42408.0,1,0
26821.0,5547.0,1,0
26823.0,4120.0,1,0
26837.0,1423.0,1,1
26875.0,1385.0,1,1
26880.0,48799.0,1,0
26883.0,52046.0,1,1
26895.0,50772.0,1,0
26916.0,49444.0,1,0
26934.0,48561.0,0,1
26943.0,34686.0,0,1
26944.0,34268.0,1,1
26949.0,55455.0,1,1
26950.0,54084.0,0,1
26959.0,46301.0,1,0
26961.0,46029.0,0,1
26962.0,46601.0,0,1
26970.0,49109.0,0,1
26985.0,48086.0,1,1
26995.0,5554.0,1,0
26997.0,4201.0,1,0
27012.0,1405.0,1,1
27049.0,1390.0,1,1
27054.0,48959.0,1,0
27057.0,52179.0,0,1
27065.0,51088.0,1,0
27082.0,49892.0,1,0
27108.0,48547.0,0,1
27117.0,34607.0,0,1
27118.0,34417.0,1,1
27123.0,55889.0,1,1
27124.0,54019.0,0,1
27133.0,46169.0,0,1
27134.0,46013.0,1,0
27135.0,46160.0,0,1
27150.0,49472.0,0,1
27154.0,48914.0,1,0
27159.0,47844.0,1,1
27163.0,39867.0,1,0
27168.0,8124.0,1,0
27170.0,4272.0,1,0
27172.0,3745.0,1,0
27185.0,1389.0,1,1
27223.0,1397.0,1,1
27228.0,48715.0,1,0
27231.0,52041.0,1,1
27243.0,50722.0,1,0
27256.0,49288.0,1,0
27270.0,48832.0,1,0
27283.0,48379.0,0,1
27291.0,34534.0,0,1
27292.0,34605.0,1,1
27297.0,55822.0,1,1
27298.0,54485.0,0,1
27301.0,50461.0,1,0
27306.0,46499.0,1,0
27310.0,46067.0,0,1
27311.0,46449.0,0,1
27320.0,49338.0,0,1
27328.0,48868.0,1,0
27332.0,53099.0,0,1
27337.0,39787.0,1,0
27342.0,8266.0,1,0
27344.0,4203.0,1,0
27359.0,1393.0,1,1
27397.0,1409.0,1,1
27402.0,48084.0,1,0
27404.0,51422.0,1,0
27406.0,52165.0,1,1
27424.0,49566.0,1,0
27444.0,48861.0,1,0
27456.0,47767.0,0,1
27458.0,48717.0,1,0
27465.0,34899.0,0,1
27466.0,34608.0,1,1
27471.0,55766.0,1,1
27472.0,54171.0,0,1
27481.0,46291.0,1,0
27484.0,46305.0,0,1
27485.0,46440.0,0,1
27492.0,49150.0,0,1
27502.0,48608.0,1,0
27506.0,53589.0,0,1
27511.0,39888.0,1,0
27516.0,8124.0,1,0
27518.0,4209.0,1,0
27533.0,1430.0,1,1
27572.0,1414.0,0,1
27577.0,49039.0,1,0
27580.0,51528.0,0,1
27599.0,49812.0,1,0
27614.0,48768.0,1,0
27619.0,48068.0,1,0
27628.0,47641.0,1,0
27631.0,48023.0,0,1
27632.0,48825.0,1,0
27639.0,34525.0,1,1
27640.0,34345.0,0,1
27645.0,56551.0,1,1
27646.0,54457.0,0,1
27648.0,51629.0,1,0
27658.0,46029.0,1,0
27659.0,45941.0,0,1
27660.0,46355.0,0,1
27670.0,49154.0,0,1
27676.0,48701.0,1,0
27680.0,53225.0,0,1
27685.0,39985.0,1,0
27690.0,8150.0,1,0
27692.0,4198.0,1,0
27707.0,1417.0,1,1
27745.0,1386.0,1,1
27750.0,47986.0,1,0
27753.0,51943.0,0,1
27754.0,51605.0,1,0
27764.0,50571.0,1,0
27779.0,48976.0,1,0
27791.0,48269.0,1,0
27800.0,47323.0,1,0
27805.0,47954.0,1,1
27813.0,34524.0,1,1
27814.0,34144.0,0,1
27819.0,56197.0,1,1
27820.0,54833.0,0,1
27834.0,46111.0,1,1
27835.0,46720.0,0,1
27844.0,48955.0,0,1
27850.0,48972.0,1,0
27854.0,53395.0,0,1
27855.0,48204.0,1,0
27865.0,5569.0,1,0
27867.0,4016.0,1,0
27881.0,1391.0,1,1
27920.0,1382.0,1,1
27925.0,48490.0,1,0
27928.0,51768.0,1,0
27929.0,51845.0,0,1
27934.0,51184.0,1,0
27955.0,48857.0,1,0
27958.0,48746.0,1,0
27966.0,48155.0,1,0
27975.0,47453.0,1,0
27979.0,47449.0,1,1
27985.0,36109.0,1,0
27987.0,34629.0,1,1
27988.0,34109.0,0,1
27993.0,56698.0,1,1
27994.0,55237.0,0,1
28008.0,45690.0,1,1
28009.0,46169.0,0,1
28018.0,48973.0,0,1
28024.0,48570.0,1,0
28029.0,48437.0,1,1
28036.0,41626.0,1,0
28041.0,5548.0,1,0
28043.0,4074.0,1,0
28057.0,1420.0,1,1
28097.0,1402.0,1,1
28101.0,51052.0,0,1
28102.0,47772.0,1,0
28106.0,52055.0,1,0
28128.0,48952.0,1,0
28135.0,48662.0,1,0
28143.0,48057.0,1,0
28155.0,46506.0,1,1
28161.0,35690.0,1,0
28163.0,34288.0,1,1
28164.0,33843.0,0,1
28169.0,56637.0,1,1
28170.0,55167.0,0,1
28183.0,45637.0,1,0
28184.0,45378.0,0,1
28185.0,45730.0,0,1
28194.0,48700.0,0,1
28200.0,48642.0,1,0
28205.0,48533.0,1,1
28215.0,5417.0,1,0
28217.0,4077.0,1,0
28232.0,1407.0,1,1
28269.0,1425.0,1,1
28274.0,48243.0,1,0
28276.0,51655.0,1,0
28277.0,52099.0,0,1
28278.0,51478.0,1,0
28298.0,48806.0,1,0
28316.0,47791.0,0,1
28321.0,45281.0,1,0
28324.0,46121.0,0,1
28327.0,44792.0,1,0
28329.0,44966.0,0,1
28332.0,42983.0,1,0
28337.0,34702.0,1,1
28338.0,34193.0,0,1
28343.0,56836.0,1,1
28344.0,55524.0,0,1
28357.0,45680.0,1,1
28358.0,45543.0,0,1
28367.0,48569.0,0,1
28374.0,48586.0,1,0
28379.0,48328.0,0,1
28383.0,39932.0,1,0
28388.0,8158.0,1,0
28391.0,3963.0,1,0
28406.0,1403.0,1,1
28444.0,1403.0,1,1
28449.0,48693.0,1,0
28452.0,51728.0,1,0
28453.0,51987.0,0,1
28474.0,47799.0,1,0
28483.0,47060.0,1,1
28489.0,45263.0,0,1
28503.0,44393.0,1,1
28511.0,34820.0,1,1
28512.0,34297.0,0,1
28517.0,57067.0,1,1
28518.0,55549.0,0,1
28531.0,45367.0,0,1
