x,Ch1_11
29838.0,16093.0
30358.0,1546.0
30359.0,19428.0
30492.0,1529.0
30880.0,18244.0
31403.0,1525.0
31404.0,24096.0
31537.0,1534.0
31925.0,23077.0
32057.0,1562.0
32098.0,18185.0
32231.0,1536.0
32621.0,17807.0
32962.0,1524.0
32969.0,25031.0
33490.0,1524.0
33491.0,28001.0
33622.0,1526.0
33663.0,26468.0
33795.0,1504.0
34187.0,21240.0
34360.0,1548.0
34361.0,26529.0
34531.0,1524.0
34534.0,29484.0
34665.0,1557.0
34710.0,24081.0
35233.0,1558.0
35234.0,24830.0
35576.0,1542.0
35577.0,26101.0
36094.0,1523.0
36099.0,30781.0
36228.0,1526.0
36450.0,24616.0
36971.0,1528.0
36972.0,30948.0
37100.0,1516.0
37154.0,30251.0
37270.0,1550.0
37501.0,21298.0
38011.0,1558.0
38012.0,28178.0
38141.0,1567.0
38198.0,25869.0
38314.0,1557.0
38359.0,22764.0
38899.0,1532.0
38900.0,24548.0
39237.0,1543.0
39238.0,25011.0
39754.0,1550.0
39755.0,30489.0
39882.0,1557.0
39931.0,24356.0
40450.0,1551.0
40451.0,24847.0
40630.0,1551.0
40632.0,30824.0
40751.0,1531.0
41145.0,28029.0
41273.0,1555.0
41323.0,22059.0
41447.0,1545.0
41850.0,20122.0
42090.0,1544.0
42091.0,21953.0
42380.0,1544.0
42381.0,23700.0
42711.0,1555.0
42713.0,29646.0
42838.0,1557.0
42901.0,25787.0
43011.0,1560.0
43419.0,20537.0
43583.0,1542.0
43584.0,20970.0
43771.0,1542.0
43772.0,29254.0
43927.0,1552.0
43930.0,30196.0
44276.0,1530.0
44282.0,31787.0
44403.0,1541.0
44801.0,30915.0
44925.0,1531.0
45161.0,23340.0
45274.0,1534.0
45328.0,21301.0
45766.0,1517.0
45768.0,30865.0
45790.0,1548.0
45857.0,27055.0
45968.0,1516.0
46387.0,25801.0
46489.0,1562.0
46927.0,23440.0
47012.0,1520.0
48806.0,1516.0
48822.0,49281.0
48906.0,11359.0
49385.0,22606.0
49394.0,11269.0
49405.0,22682.0
49433.0,11336.0
49445.0,22791.0
49454.0,11186.0
49455.0,22830.0
49472.0,11216.0
49485.0,22900.0
49494.0,11270.0
49505.0,22954.0
49553.0,11264.0
49565.0,22987.0
49672.0,11313.0
49685.0,23028.0
49732.0,11440.0
49735.0,23118.0
49852.0,11309.0
49865.0,23175.0
49934.0,11375.0
49935.0,23199.0
49953.0,11429.0
49955.0,23357.0
50034.0,11352.0
50045.0,23393.0
50293.0,11559.0
50305.0,23449.0
50313.0,11613.0
50325.0,23590.0
50454.0,11596.0
50455.0,23645.0
50694.0,11704.0
50705.0,23764.0
50753.0,11729.0
50755.0,23794.0
51056.0,11882.0
51057.0,23934.0
51096.0,11854.0
51097.0,23956.0
51235.0,11891.0
51237.0,24161.0
51255.0,11818.0
51457.0,24171.0
51473.0,12096.0
51477.0,24147.0
51516.0,12075.0
51577.0,24122.0
51596.0,12145.0
51857.0,24170.0
51894.0,12175.0
51917.0,24189.0
51955.0,12211.0
51997.0,24215.0
52016.0,12344.0
52097.0,24201.0
52114.0,12315.0
52237.0,24179.0
52255.0,12434.0
52257.0,24153.0
52295.0,12403.0
52359.0,24136.0
52375.0,12556.0
52419.0,24108.0
52518.0,12437.0
52699.0,24155.0
52717.0,12647.0
52779.0,23966.0
52818.0,12638.0
53119.0,24022.0
53477.0,12992.0
53479.0,24151.0
53556.0,12876.0
53849.0,24210.0
54086.0,12487.0
54231.0,24296.0
54268.0,12931.0
54411.0,24163.0
54467.0,13051.0
54551.0,24041.0
54570.0,13055.0
54711.0,24004.0
54729.0,13226.0
54811.0,24039.0
54850.0,13220.0
55031.0,24074.0
55128.0,13370.0
55231.0,24069.0
55247.0,13468.0
55311.0,23966.0
55330.0,13468.0
55671.0,24012.0
55768.0,13597.0
55902.0,23894.0
55910.0,13694.0
56241.0,23955.0
56269.0,13689.0
56281.0,23919.0
56328.0,13739.0
56401.0,23744.0
56427.0,13824.0
56461.0,23717.0
56468.0,13816.0
56521.0,23658.0
56989.0,14065.0
57001.0,23891.0
57028.0,13947.0
57041.0,23858.0
57067.0,13935.0
57161.0,23897.0
57207.0,13954.0
57221.0,23849.0
57228.0,14025.0
57301.0,23868.0
57308.0,14082.0
57350.0,23808.0
57368.0,14067.0
57370.0,23803.0
57388.0,14099.0
57390.0,23343.0
57392.0,19118.0
58860.0,13080.0
59638.0,12466.0
60413.0,12847.0
62015.0,15718.0
